Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
LYRM7	37047.125	0	33760.074	9722.62	16796.246	0	0	0	35448.97	9898.629	13683.5625	0	144586.62	143560.44	210503.4	24780.785	27025.107	14333.3	0	0	0	13193.143	13570.955	16507.812
RIF1	156560.38	91495.09	322091.28	0	4010.7666	0	2306979.8	2308478.8	2478679.5	2670.411	0	0	37959.79	40791.312	73014.91	3079978.5	4033746.2	2412085.5	94092.07	69395.71	55341.258	5062.133	11315.442	9667.567
STRIP1	0	73414.234	103418.96	0	0	0	85608.45	127881.59	165293.52	0	0	0	21318.236	63464.26	39190.527	0	19937.148	0	0	0	0	0	0	0
CEP350	1344672.5	2878592	1749525.6	590296.44	596759.25	402072.62	4969467.5	4412020.5	2903838	0	16190.077	0	2683769.8	1890293.2	2241149.5	146364.56	234279.89	192153.94	1753867.2	1876828.2	1621423.9	32064.826	8887.436	45847.535
CDC42BPA	88015.69	67884.42	90708.02	0	0	0	220382.45	148143.38	163768.12	0	0	0	37607.754	54990.36	95519.41	0	0	0	0	0	0	0	0	0
RPRD2	344529.25	295866.2	380519.97	14743.633	0	5188.2744	2951217	2737922.8	3243722.8	0	0	0	203103.27	259422.19	288264.2	1776746.9	3134421.5	1557105.9	130578.97	140273.86	87144.445	8730.785	6484.821	22171.973
RNF220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11196.195	38098.125	0	0	0	0	0	0	0
PRPF38B	0	0	0	0	0	17685.193	0	0	0	0	26428.367	0	0	0	0	34424.094	0	0	0	0	0	0	17182.426	0
RNF20	208012.97	0	224718.42	0	0	0	382210.2	474899.44	456097.62	0	0	0	126466.875	109056.73	0	218474	356357.16	147107.08	0	0	0	0	0	0
PDE4DIP	60191.523	63125.32	186540.75	0	0	0	312547.7	401618.94	253027.03	0	0	0	493309.38	439983	478219.7	0	0	0	1635705.2	1596401.9	1251478.9	0	0	0
ZNF318	43046.203	17886.717	26711.465	0	0	115580.84	535848.4	523318.16	515306.28	0	0	0	0	55078.438	0	358600.28	504051.97	270309.12	9847.837	5184.5483	0	0	0	0
ARHGEF16	86737.555	11942.366	106614.77	0	0	0	129801.73	135882.31	0	0	0	0	15582.205	17583.352	23977.488	0	0	0	0	0	0	0	5902.0176	0
CDKAL1	8829.601	8649.064	0	0	0	0	18050.188	675933.7	24044.604	0	0	0	9792.75	0	0	51100.61	90217.27	14607.223	0	0	0	0	0	0
MYSM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20518.547	117739.414	0	0	0	0	0	0	0
FOCAD	15359.875	0	134885.56	27652.293	126273.7	137999.5	114873.86	165704.6	173996	118374.83	219751.78	0	19775.63	82493.87	53135.344	0	124651.03	23719.12	0	23373.83	0	160647.28	0	40409.688
TAF3	0	0	0	0	0	0	10071.631	11884.8125	15125.393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TASOR2	128116.58	33325.504	202050.34	0	0	0	1640267.8	1688483.5	1648270	0	5618.0293	12781.864	62227.117	82911.695	203689.06	1026111.9	1487083.2	781294.6	10093.411	4781.862	16071.353	0	0	11682.129
RSBN1	0	0	0	0	0	0	14767.748	15404.393	21983.014	0	0	0	0	0	0	10493.217	20652.34	0	0	0	0	0	0	0
DAB2IP	51041.86	0	22537.533	0	12298.183	0	187111.27	111066.14	20141.477	0	0	0	73654.84	0	19086.32	0	0	0	0	0	0	0	0	0
ECPAS	0	0	32943.812	0	0	0	27363.121	63373.344	75710.8	0	0	0	29525.52	38730.43	53576.48	8789.057	0	0	0	0	0	0	0	0
TUT7	25706.414	0	128574.164	0	0	0	139113.06	140000.19	131934.88	0	0	0	49407.688	13126.185	84980.95	0	0	0	120080.71	175067.11	98560.15	0	0	0
DENND4C	602647.1	462838.62	723031.75	38706.562	60430.117	55828.516	1300998.6	891923.2	1280991.1	0	0	0	794547	1060514.8	1414150.9	0	0	0	144231.22	133331.9	68934.664	0	0	0
CARMIL1	221665.7	237874.31	336500.38	0	0	0	614069.2	313976.6	331561.66	0	0	0	283461.56	334292.16	311655	0	53063.266	129572.96	80270.2	44781.465	80369.19	0	0	0
ZMYM4	9570.095	9770.937	8958.506	0	0	0	636466.7	607525.44	628619.7	0	0	0	36092.2	183510.75	51110.266	437205.88	599008.56	289735.47	11195.554	11408.252	8809.975	0	40307.434	0
RRAGB	0	35447.574	0	0	0	0	39411.844	14776.155	0	0	0	0	0	20132.281	0	14451.383	19046.07	0	0	0	0	0	0	0
OBI1	33708.332	26749.268	45899.96	0	10335.414	3663.8262	134190.34	80878.34	152501.03	0	0	0	69238.38	52628.04	87084.12	158300.61	287932.62	139296.8	0	0	12307.56	0	0	0
FHIP2A	0	0	0	0	0	0	0	5934.5117	12500.87	0	0	0	8556.168	0	22040.047	0	0	0	0	0	0	0	0	0
FBXW9	0	13821.772	15347.236	0	0	0	18162.428	20978.742	321642.84	0	0	0	41541.887	43803.027	0	0	22710.54	0	0	0	0	0	0	0
RNF213	958488.75	386612.38	702799.2	59311.17	0	476206.62	1149177.6	746726.06	1303249.4	0	0	0	6950586	635825	7858183	79408.59	97393.65	61018.965	240641.5	83284.7	82827.71	0	0	581234.56
KANK2	2107871	1529073.2	1566017.9	444493.12	558247.1	389415.5	1209242	1344585.8	1452520.6	0	0	0	1102717.5	1953144.9	2334874.8	14881.151	19435.668	0	482413.12	442838.25	433801.25	14475.025	12040.023	43489.133
WASHC2A	2336309	2151266.5	2787936.2	194467.33	239829.23	204439.92	2716334	2501392.8	2985643.8	0	3596.8735	0	1873462.1	1531545.2	2046988.1	0	19149.45	21533.441	461577.38	442889.6	405518.66	0	0	7138.1587
STEAP3	29318.625	18930.969	41227.664	17418.908	14001.462	28332.172	69544.875	96866.16	102089.02	0	0	0	20664.416	0	14118.306	0	46910.434	0	0	0	0	0	0	0
ICE2	52299.55	19812.67	26069.99	0	0	0	466735.97	368740.16	411616.1	0	0	0	44145.883	20281.773	130621.445	126258.58	218854.28	124839.87	0	0	10272.629	0	0	0
LARP1B	4997.6133	0	0	0	0	0	0	0	11458.845	0	0	0	0	0	6909.4937	0	0	0	0	0	0	0	0	0
CEP135	0	0	0	0	0	0	77746.97	29485.246	32400.096	0	0	0	96342.93	56069.36	82536.75	0	0	0	0	0	17982.23	0	0	0
TBC1D9B	16117.636	0	0	0	0	0	17842.932	173063.94	28045.537	0	0	0	67955.47	12576.269	27828.178	0	0	0	0	0	0	0	0	0
MAP1S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4267.639	0	0	0	0	14884.546	7704.584	0	0	0
PPP2R2D	0	0	0	0	0	0	0	0	20370.938	0	0	0	0	0	15311.218	0	0	0	0	0	0	0	0	0
ARL6IP4	49826.668	0	81510.32	0	0	0	73029.44	58207.234	113132	12288.218	23834.436	14234.262	0	45152.82	44386.58	37621.277	45772.375	27027.006	0	0	0	0	16894.799	0
ARID2	27469.848	6719.302	23786.033	0	0	0	379210.9	384601.84	439612	0	0	0	0	0	0	106385.64	235096.27	115554.914	0	0	0	0	0	0
RPGRIP1L	10947.869	29560.943	28596.62	0	0	0	42433.5	0	35098.387	0	0	0	27602.469	24245.11	61372.707	0	0	0	11509.754	7734.4775	0	0	0	0
TNS3	1287855	1109260.8	1613002.4	177355.75	167440.83	161192.1	1792211	1532411.5	2112625	0	0	0	1307481.4	1713567.9	2391965	84977.96	219850.88	75070.69	216857.92	200067.73	214369.8	0	55160.617	20992.11
HAUS3	0	0	0	0	0	0	79664.89	47613.297	60490.312	0	0	0	11892.363	12240.243	27068.871	0	0	0	0	0	0	0	0	0
FMN1	0	0	0	0	0	0	0	0	6795.742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFYVE26	0	0	8757.235	0	0	0	22497.117	30080.92	13211.004	0	0	0	0	9569.736	13939.336	0	0	0	0	0	0	0	0	0
CRYBG3	727750.06	587551	865499.3	84970.48	125308.02	115581.84	1236378.4	1045616.9	1273701.6	15835.31	17452.855	0	869323.3	936297	1214154.8	0	0	8747.731	184298.27	215879.78	173799.45	18681.047	0	16058.817
INTS3	4373.1104	0	0	0	0	0	0	19909.852	12864.104	0	0	0	0	0	0	2220.7122	98352.336	0	0	0	0	0	0	0
ARHGAP17	429085.8	389905.66	577278.5	38882.844	39816.07	14964.543	510204.7	431666.7	601491.06	0	0	0	256072.95	220221.78	438305.1	15565.57	0	16384.605	146014.3	116697.49	60055.703	0	0	7474.9346
CDCA2	12688.262	17524.924	42232.36	0	0	0	735821.56	675452.5	877580.25	0	0	0	39572.72	50460.703	0	806034.25	1682035	682378.3	86522.09	32556.816	40814.117	0	0	0
CWF19L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109788.46	0	0	0	0	0	0	0
VIRMA	0	0	0	0	0	0	12704.807	8784.576	38510.71	0	0	0	0	0	0	4985.082	0	0	0	0	0	0	0	0
SPECC1L	1584114.2	1425748.4	1241075.1	0	0	0	308111.66	624357	659700	0	0	0	583649.06	313022.06	362856.06	0	0	0	260179.33	237368.11	234361.38	0	0	0
WWC2	79139.64	41744.508	90927.41	0	0	0	127632.79	134510.75	64534.723	0	0	0	231746.17	270983.5	386579.97	0	0	0	47481.953	55107.06	12405.794	0	0	0
UHRF1BP1	9244.553	16977.742	29441.373	0	0	0	29538.82	0	23256.77	0	0	0	0	0	33259.527	0	0	0	0	0	0	0	0	0
ATL3	83613.37	0	0	0	0	0	93477.08	84941.15	132630.84	0	0	0	0	15817.636	80962.78	0	13217.213	0	0	0	0	0	0	0
TTLL5	0	0	0	0	0	0	6218.185	33519.355	10712.327	0	0	0	56511.45	155739.5	107745.17	0	0	0	71062.93	18812.223	31567.566	0	0	0
VASN	0	0	0	0	14878.185	0	0	0	0	0	0	11250.95	0	0	0	0	0	0	0	0	0	0	0	0
CIAPIN1	300298.47	136551.7	122009.33	0	38100.586	0	233087.22	170083.73	202491.94	0	23411.82	27972.945	168336.77	138463.42	206081.12	36207.875	75291.45	26279.64	0	56226.793	48987.535	0	25010.168	0
SMYD5	0	0	0	9252.863	22474.629	0	0	0	0	14429.287	26509.457	14638.889	0	0	5950.1445	0	0	0	0	0	0	17399.484	9477.513	14571.827
RALGAPA1	518280.8	298819.75	839116	0	0	0	1046914.3	1124314.5	1986246	0	0	0	288872.25	393753.88	750631.06	0	0	0	7944.65	8467.608	12472.029	0	0	0
THOC7	0	0	0	0	0	0	0	0	0	0	0	0	16097.27	14566.922	27298.555	0	0	0	0	0	0	0	0	0
ELP2	0	0	0	0	0	0	17602.854	0	44227.754	0	0	0	0	0	82784.8	0	0	0	0	0	0	0	0	0
LAMTOR1	401019.47	128295.76	417234.8	0	0	0	399934.2	298799.78	401179.25	0	0	0	77350.95	98013.61	30314.332	0	0	0	0	0	8782.228	0	0	0
TWF2	812029	687771.5	907736.4	53200.414	47990.406	49424.836	899159.1	883051.2	1086415.4	25061.402	15202.435	35006.805	687185.9	704262.94	933444.2	111516.3	347055.2	133181.39	159979.44	185823	193897.38	13766.117	14408.529	27817.762
PHETA2	13179.72	0	13239.431	0	0	0	16509.4	18142.52	34160.63	0	0	0	32387.36	0	26481.62	0	0	0	0	0	0	0	0	0
KIAA0930	0	0	0	0	0	0	26415.156	42282.645	28724.102	0	0	0	0	9277.727	11087.13	28660.734	28215.66	0	0	0	0	0	0	0
PPP4R3A	0	0	0	0	0	0	22663.06	7592.7817	289076.66	0	0	0	0	0	0	118033.37	464017.06	319167.16	0	0	0	0	0	0
IQCE	0	0	0	0	0	0	0	0	11961.494	0	0	0	0	0	14750.719	0	0	0	22771.56	41463.64	0	0	0	0
SPOPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15124.77	65129.484	17455.252	0	0	0	0	0	0
ZNF770	0	0	0	0	0	0	0	0	21149.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17024.266	14777.152	0	0	0	0	0	0
TTBK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107574.81	100233.61	137662.7	0	0	0
KRT80	151433.67	18528.03	201121.9	5539.4287	0	7505.675	176065.84	203335.44	163329.03	9427.04	0	0	884506.5	895784.56	1053247.1	40571.484	85444.36	44191.24	29079.01	15213.537	36599.473	9067.295	190966.66	0
NIPBL	1538098.4	1571203.9	1657973.5	0	6048.9346	0	1813425.9	1847509.2	1703207.1	0	0	0	835010.56	128115.695	157056.14	692728.44	938537	566596.7	9652.41	3868.9614	16048.382	0	0	0
PDE12	13492.91	0	0	6529.0083	8931.624	0	0	0	0	7743.266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIN54	0	0	0	0	0	0	88917.266	56157.83	139385.14	0	0	0	0	0	0	51718.17	171432.5	65041.3	0	0	0	0	0	0
PRR5L	0	0	0	0	0	0	0	0	50197.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TET2	0	0	0	0	0	0	89524.516	29714.85	55694.02	0	0	0	0	0	48393.91	66730.05	89908.37	19365.568	0	0	0	0	0	0
ZNF280D	6757.435	0	33155.586	0	0	0	287744.03	241194.1	258792.17	0	0	0	0	0	0	162644.56	302123.16	141785.67	13940.593	19292.506	0	0	0	0
ZSCAN25	0	0	0	0	0	0	35050.715	32309.504	34101.875	0	0	0	0	0	0	0	39455.96	0	0	0	0	0	0	0
HMBOX1	0	5469.913	0	0	0	0	0	0	14526.884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRNIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8644.256	7986.0107	0	0	0	0	0	0	0
RHBDD2	31952.723	26064.645	29066.37	0	0	0	40901.223	40786.8	59541.523	0	0	0	41217.094	47700.67	60329.38	100767.836	180642.02	73760.72	0	0	0	0	0	0
SLC25A24	0	5785.3765	5816.87	0	0	0	0	0	10192.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYW1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8471.988	15816.375	0	0	0	0	0	0	0
ZNF746	0	0	0	0	0	0	0	3147.3574	0	0	0	0	0	0	0	7762.2676	11874.355	0	0	0	0	0	0	0
RINT1	71945.55	63959.227	51114.406	6724.0513	13256.222	36404.035	262368.66	254365.94	109825.69	0	0	0	117682.4	222786.7	152336.16	9398.996	12166.3125	0	0	0	9827.808	0	0	10105.595
TMEM214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511253.38	729637.7	57066.71	0	0	0	0	0	0
HIBCH	3021.587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NEPRO	0	0	0	0	0	0	0	11371.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC30A6	0	0	0	0	0	0	63540.67	28707.066	74648.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R18	761694.75	656574	808625.2	27253.01	30838.783	7879.159	314453.1	256247.94	354081.72	0	0	0	102276.06	110464.43	159191.84	24397.393	34974.617	17631.176	17366.445	26264.66	19825.812	0	0	0
MZT2B	0	0	0	0	0	0	0	0	9758.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAVIN1	25574.879	20478.611	140349.5	6865.1934	0	0	264974.8	237933.7	319277.62	0	0	0	24068.797	75369.14	108221.8	0	0	0	24436.686	10653.816	12096.437	0	0	0
ZCCHC8	187692.89	0	0	0	0	0	129101.11	253952.55	790198.25	0	0	0	0	0	0	0	0	68310.71	0	0	0	0	0	0
MIS18BP1	0	0	77374.31	0	0	0	114559.53	135811.08	120687.45	0	0	0	0	0	3486.6123	22430.113	53622.45	0	424106.62	367484.56	353014.47	0	0	0
MAST2	187405.02	7656.9443	153393	0	0	0	238259.34	97325.17	312481.1	0	0	0	84455.766	133140.78	185403.69	0	0	0	63648.41	65841.6	45595.12	0	0	0
DHX57	547688.9	191808.25	229154.27	5072.326	6744.095	4559.7144	479506.7	449755.75	435170.97	0	0	0	131331.61	127738.64	335511.9	0	0	18766.51	107488.78	100755.984	72912.38	0	0	0
MRPL54	0	0	0	0	0	0	0	0	0	0	11106.353	0	0	0	0	0	0	0	0	0	0	0	15091.689	10132.164
CDC73	70556.03	16625.664	92355.67	0	0	0	611751.75	709953.5	589564.56	0	0	0	0	0	25892.354	463517	896398.4	373870.72	68410.27	37705.348	92107.62	0	0	0
PMF1	0	0	24085.625	0	0	0	24843.723	0	59875.16	0	0	0	15672.511	0	12462.02	20437.29	35947.46	0	0	0	0	0	0	0
FAM117B	60566.51	55525.32	113631.66	0	0	0	97252.11	90917.06	92937.47	0	0	0	67716.78	62119.074	116250.19	0	0	0	50341.688	51900.547	33871.93	0	0	0
SLC27A4	0	0	10206.492	0	0	0	16348.862	19481.486	0	0	0	0	0	0	13892.357	16886.34	94614.27	18510.375	0	0	0	0	0	0
ARMCX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CC2D1A	284917.94	175451.61	643648.25	10642.748	25461.09	24047.04	479866.16	313630.6	812107.25	0	0	0	449730.12	503883.8	642138.1	0	10321.874	0	358033.44	437544.62	290279.12	0	0	0
METTL2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37705.324	10258.036	0	0	0	0	0	0	0	0
MED27	0	0	0	0	0	0	51797.645	10472.105	77545.93	0	0	0	0	0	0	18074.29	74022.305	0	0	0	0	0	0	0
ZFP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5504.695	0	0	0	0	0	0	0	0
EDC4	288032.66	175400.7	397164.22	8863.999	30398.2	0	1698174.5	818671	853300.4	0	3162.1995	0	330650.12	282381.7	421597.88	11129.947	307603.12	0	51142.06	44973.98	63583.125	8961.492	0	0
CEP85	100566.8	35463.637	166528.53	0	9358.35	0	360402.47	287394.6	265508.9	0	0	0	590686.8	732360.44	914370.56	0	0	0	65613.89	34781.89	43063.387	0	0	0
PRMT9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43365.24	0	0	0	0	0	0	0	0	0
PRPF8	565252.56	539644.7	691611.1	14632.389	67925.61	21399.227	2419499	2180501	2616292.2	5056.1797	3076.3484	0	886247.7	995872.1	1248902.9	1108417.6	1352579.8	716157.7	387743.97	352565.88	316128.16	0	0	5284.0596
SCYL2	105003.27	75962.3	111967.47	0	0	0	135543.83	138870.38	172584.6	0	0	0	109503.29	135659.52	213575.28	0	9203.149	0	19706.918	18760.969	15841.041	0	0	0
TTC27	0	0	0	0	0	0	4823.134	0	0	0	0	0	0	12219.566	20219.354	0	37791.082	0	0	0	0	0	0	0
ARHGAP11A	42907.805	13167.405	29925.969	0	0	0	49672.375	25348.074	28210.955	0	0	0	0	0	0	13442.15	94839.56	11881.74	0	0	0	0	0	0
WDR73	0	0	0	19954.875	15611.2295	0	0	0	20906.16	15868.911	29338.68	42479.63	0	0	18019.812	15696.473	0	0	0	0	0	18759.766	11781.848	15584.015
NFRKB	0	0	0	0	0	0	137205.72	70787.11	43501.31	0	0	0	0	0	0	0	8700.566	0	12404.267	0	0	0	0	0
PKN3	917697.4	597844.8	1153138.8	11436.567	0	0	3338539	2985812.5	3481119	0	0	0	685704.1	554970.44	1239090.8	174064.2	447076.88	106097.05	314184.75	471609.8	234575.78	0	0	0
PDXDC1	83317.625	42026.184	180032.23	0	12700.506	0	227969.47	199177.03	244207.52	0	0	0	169861.72	144896.72	351023.16	0	0	0	16475.074	30574.293	14672.734	5284.657	0	0
RSBN1L	0	0	151364.22	0	0	0	108202.01	95386.89	135575.86	0	0	0	0	0	28281.953	28246.73	60574.664	0	0	0	0	0	0	0
CTR9	5687.753	6550.2295	102964.055	0	0	0	731840.06	675640.75	841092	0	0	0	0	0	16737.275	332290.22	605324.9	255947.47	6201.7246	5879.043	4194.304	0	0	0
AAGAB	38385.617	0	0	0	0	0	72434.29	55404.062	61502.383	0	0	0	61163.26	27614.121	34974.38	0	0	0	0	0	0	0	0	0
PSRC1	0	0	0	0	0	0	125042.19	127035.75	0	0	0	0	0	116060.42	102335.266	0	0	0	119785.5	137352.95	79951.77	0	0	0
TTC37	27324.006	14195.674	44569.156	0	0	0	121501.13	139542.14	110989.414	0	0	0	134007.36	138203.75	254958.38	0	23558.285	0	0	0	0	0	0	8896.289
BORA	0	0	0	0	0	0	0	31515.127	28140.81	0	0	0	0	0	38764.91	15031.782	0	0	0	0	0	0	0	0
DARS2	0	0	0	0	0	0	5571.436	5852.9443	0	0	7604.595	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC33	6549.524	0	8344.523	0	0	0	23894.584	22165.396	26856.35	0	0	0	0	10664.416	13370.57	19048.81	55424.074	21998.543	0	0	0	0	0	0
CCDC174	0	0	0	0	0	0	27036.947	22754.367	65883.375	0	0	0	0	0	0	91329.59	248824.62	112049.38	0	0	0	0	0	0
FBXO38	0	0	0	0	0	0	6524.705	10145.359	14122.117	0	0	0	0	0	0	0	17282.36	0	0	0	0	0	0	0
FIGNL1	0	0	0	0	0	0	75222.39	52237.855	51666.18	0	0	0	9866.861	44537.074	0	44930.89	115463.61	34453.305	0	0	0	0	0	0
MIDEAS	0	0	12429.526	0	0	0	215115.19	168899.22	168409.88	0	0	0	0	0	0	88435.836	127533.27	58126.188	0	0	0	0	0	0
BRAT1	0	0	10016.759	0	0	0	43149.82	0	49096.062	0	0	0	46347.516	33486.047	114694.65	60756.246	145452.31	21009.916	0	0	0	0	0	0
WDR59	15036.637	0	26523.45	0	0	0	19083.191	0	25640.514	0	0	0	18664.57	11680.695	43934.38	0	0	0	0	0	0	0	0	0
DCLRE1A	15087.362	0	14825.773	0	0	0	65693.67	332646.5	110643.1	0	0	0	0	0	0	43007.91	175712.61	0	0	37683.793	11689.326	0	0	0
ZC3H14	40950.414	10030.308	91227.71	0	0	0	1078940.6	871567.2	1209133	0	0	0	79812.41	51477.79	101511.836	729413.75	1166314.6	595523.06	38079.266	21141.746	36559.453	0	0	0
CNST	0	0	0	0	0	0	0	8999.316	12672.582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC137	0	0	0	0	0	0	0	0	13417.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARP1	1239419.5	1117085.9	1459319.5	214390.78	148664.7	160346.34	2009220.9	1787002.5	2610680.8	17622.14	31440.418	31386.316	1020510.06	1240373.8	1540512	126839.61	234899.12	100508.26	734393.2	754362.75	562966.6	24634.762	18077.648	30350.938
ATAD2	40181.086	17301.502	52017.555	6400.807	0	0	294767.34	341477.72	398073.1	0	0	0	41820.21	23468.81	81969.58	354837.97	386083.9	228508.83	0	0	0	0	0	0
TRAF7	0	0	0	0	0	0	0	0	20855	0	0	0	42010.867	43849.113	0	0	0	0	0	0	0	0	0	0
BLOC1S2	11546.332	0	15971.713	0	0	0	0	0	23212.73	0	0	0	0	0	22437.855	0	0	0	0	5933.52	0	0	0	0
RICTOR	549635.44	415134.75	588652.3	37103.414	58298.312	64106.31	695410	776778.5	937797.6	0	0	0	495106.88	676983.56	820500.25	0	0	0	318754.97	409621.38	366857.53	0	0	0
WDR74	13853.364	14041.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM111B	0	0	0	0	0	0	17281.89	16784.156	25700.54	0	0	0	0	0	0	0	20060.088	0	0	0	8834.112	0	0	0
SMARCD3	304663.9	202823.23	332777.12	5737.6772	0	0	1456593.6	1152685.6	1535322.4	0	0	5926.26	112013.125	65338.78	138243.53	551138.44	986683	422351.22	89167.016	153336.81	113908.32	21530.828	19866.414	32142.129
NHS	414519.22	453606.7	538469.9	758239.94	790173.5	678882.94	391763.62	433100.94	461220.75	0	0	0	117962.98	255528.03	213115.02	0	0	0	63000.223	58058.664	45887.31	0	0	0
MTHFD1L	49192.812	16564.969	21295.738	62317.367	25497.89	8400.49	60837.72	54499.29	63532.72	50062.44	92879.6	41446.79	77525.75	88399.266	79706.13	31763.723	41333.86	15868.82	0	0	7915.6543	19621.707	22529.496	39672.26
ANKRD12	0	0	0	0	0	0	0	0	130147.23	0	0	0	0	0	0	304315.72	53901.53	0	0	0	0	0	0	0
ANKRD11	0	0	0	0	0	0	375426.03	332044.9	328707.1	0	0	0	0	0	0	93434.52	174644.34	74257.77	0	0	0	0	0	0
AFTPH	34479.78	40178.438	839136.44	0	0	0	131079.47	135334.47	155290.28	0	0	0	31607.887	50730.766	96659.41	0	0	0	0	0	0	0	0	0
FIP1L1	31517.676	7851.4185	22274.08	0	0	0	523672.12	469471.06	529738.94	0	0	0	0	0	0	108805.11	285099.12	147688.53	15045.324	0	10016.115	3877.3164	0	0
CRTC3	43193.426	42024.246	43752.406	0	0	0	162043.17	114518.63	133617.62	0	0	0	158023.6	112291.3	114291.19	115286.36	315139.53	104598.09	17380.574	19107.336	21903.139	0	0	0
SASS6	44975.973	0	66345.53	0	0	0	65186.36	28427.812	57321.613	0	0	0	63250.44	67480.805	114167.69	0	0	0	20663.623	19304.43	21520.748	0	0	0
LRSAM1	316271.6	292726.62	293161.6	8753.41	9420.699	18481.36	414483.6	386325.75	468118.66	0	0	0	304517.97	297485.66	352958.78	25177.504	45226.21	13560.189	76093.836	70382.12	61681.836	0	0	0
LCLAT1	16735.316	0	22685.531	0	0	0	0	20394.584	30254.32	0	0	0	0	16495.97	0	0	0	0	0	0	0	0	0	0
SBSN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9013.017	0	0	0	0	0	0	0
LCN15	0	0	83362.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CWC27	18940.855	22211.234	20085.475	0	0	0	418653.22	345810.75	483139.9	0	0	0	11667.883	0	20211.838	416333.44	755274.25	365254.12	0	0	0	0	0	0
WDR82	22617.059	0	28633.824	0	0	0	33443.184	35520.992	0	0	0	0	0	0	0	0	0	0	0	0	0	9979.869	0	0
FAT4	80262.58	54352.68	104098.46	0	0	9889.594	146221	155564.83	143689.17	0	0	0	0	33272.953	0	0	0	0	0	0	0	0	0	0
ATF7IP	0	0	0	0	0	0	221883.47	181323.08	220416.28	0	0	0	0	0	0	70000.68	163813.47	69994.02	0	0	0	0	0	0
PACS1	303485.56	67585.445	1069287.8	0	0	0	1026857.44	496012.28	286970.25	0	0	0	149805.95	142147.27	264857.97	0	14511.215	0	124683.81	0	0	0	0	0
BCOR	13411.915	0	86785.21	0	0	0	996248.44	861306.94	1009762.3	0	0	0	17780.945	73229.31	22686.252	737026.1	1329717.9	557441.75	0	0	0	0	0	0
MPRIP	7436364	6315449.5	7625350.5	196596.2	179173.39	133358.84	3268775.8	3216398	3675054	8628.892	0	9942.794	2290024.5	2184826.8	2684340.5	53967.586	107372.13	36831.906	456618.88	541834.56	415542.2	12459.992	19411.28	27957.86
RAB11FIP1	81979.11	44204.08	95919.69	8044.4014	0	0	198055.5	188597.3	202170.86	0	0	0	25100.09	73929.27	57951.344	0	0	0	15292.382	0	5491.379	0	0	0
DNMBP	190558.14	100944.625	158676.05	0	0	0	233134.69	194617.98	236930.53	0	0	0	173452.6	234795.95	325873.22	0	0	0	56795.094	13492.625	20935.195	0	0	0
HACD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIGYF2	2502908	2300836	2760934.2	500697.97	685329.06	601253.25	4112205	3774151	4748207.5	0	0	0	3309999	3346943.2	4257325.5	240958.73	425812.16	245327.66	3231215	3150788.5	2549500.5	97429.5	120240.66	152815.7
