Bait	PreyGene	#Rep	AvgP	BFDR
LMNA	IRF2BPL	3	0.2256	0.5967
MAPRE3	IRF2BPL	3	0.0082	0.7969
CTNNA1	IRGQ	3	0.3333	0.4096
ACTB	IRS1	3	0.0075	0.7995
KRT8	IRS1	3	0.0475	0.7178
LMNA	IRS1	3	0.0012	0.8352
MAPRE3	IRS1	3	0.0087	0.7947
ACTB	IRS2	3	0.0424	0.7234
KRT8	IRS2	3	0.0152	0.7709
LMNA	IRS2	3	0.0000	0.8553
MAPRE3	IRS2	3	0.0058	0.8072
ACTB	IRX3	3	0.3333	0.4096
ACTB	IRX6	3	0.3333	0.4096
CTNNA1	ISCA2	3	0.0124	0.7799
LMNA	ISCA2	3	0.0173	0.7650
ACTB	ISG15	3	0.0948	0.6778
CTNNA1	ISG15	3	0.0142	0.7739
KRT8	ISG15	3	0.1736	0.6253
LMNA	ISG15	3	0.0761	0.6925
MAPRE3	ISG15	3	0.0164	0.7674
KRT8	ISG20L2	3	0.3332	0.5427
MAPRE3	ISG20L2	3	0.0019	0.8289
KRT8	ISM2	3	0.0000	0.8553
LMNA	ISM2	3	0.0000	0.8553
ACTB	ISOC1	3	0.1275	0.6537
CTNNA1	ISOC1	3	0.0070	0.8017
KRT8	ISOC1	3	0.0209	0.7564
LMNA	ISOC1	3	0.0179	0.7634
ACTB	ISOC2	3	0.0651	0.7018
CTNNA1	ISOC2	3	0.0122	0.7807
KRT8	ISOC2	3	0.0595	0.7067
LMNA	ISOC2	3	0.0318	0.7369
MAPRE3	ISOC2	3	0.0065	0.8039
ACTB	IST1	3	0.0693	0.6979
CTNNA1	IST1	3	0.0001	0.8514
KRT8	IST1	3	0.0636	0.7029
MAPRE3	IST1	3	0.0046	0.8132
ACTB	ISY1	3	0.0008	0.8393
KRT8	ISY1	3	0.0008	0.8393
LMNA	ISY1	3	0.0189	0.7607
MAPRE3	ISY1	3	0.0000	0.8553
ACTB	ITCH	3	0.0088	0.7944
KRT8	ITCH	3	0.0099	0.7897
LMNA	ITCH	3	0.0002	0.8487
MAPRE3	ITCH	3	0.0001	0.8514
KRT8	ITGA1	3	0.3333	0.4096
ACTB	ITGA11	3	0.0021	0.8274
KRT8	ITGA11	3	0.0187	0.7613
LMNA	ITGA11	3	0.4696	0.2225
MAPRE3	ITGA11	3	0.0001	0.8514
LMNA	ITGA2B	3	0.3333	0.4096
LMNA	ITGA3	3	0.0006	0.8417
LMNA	ITGA6	3	0.3333	0.4096
ACTB	ITGAD	3	0.3333	0.4096
KRT8	ITGAM	3	0.6667	0.0721
KRT8	ITGAV	3	0.3333	0.4096
MAPRE3	ITGAX	3	0.3333	0.4096
ACTB	ITGB1	3	0.2283	0.5954
CTNNA1	ITGB1	3	0.1584	0.6341
KRT8	ITGB1	3	0.1834	0.6192
LMNA	ITGB1	3	0.4889	0.2139
MAPRE3	ITGB1	3	0.1181	0.6603
ACTB	ITGB4	3	0.1650	0.6304
CTNNA1	ITGB4	3	0.1150	0.6631
KRT8	ITGB4	3	0.4183	0.2588
LMNA	ITGB4	3	0.2289	0.5950
LMNA	ITGB5	3	1.0000	0.0000
ACTB	ITIH2	3	0.3333	0.4096
KRT8	ITIH3	3	0.0004	0.8448
MAPRE3	ITIH4	3	0.3333	0.4096
KRT8	ITIH6	3	0.3333	0.4096
ACTB	ITPA	3	0.0028	0.8224
ACTB	ITPK1	3	0.0804	0.6897
KRT8	ITPK1	3	0.4408	0.2420
LMNA	ITPK1	3	0.0107	0.7868
ACTB	ITPKC	3	0.0704	0.6968
KRT8	ITPKC	3	0.0892	0.6824
ACTB	ITPR1	3	0.0095	0.7913
CTNNA1	ITPR1	3	0.0000	0.8553
KRT8	ITPR1	3	0.0576	0.7084
LMNA	ITPR1	3	0.0106	0.7871
MAPRE3	ITPR1	3	0.0008	0.8393
ACTB	ITPR2	3	0.0125	0.7796
KRT8	ITPR2	3	0.6131	0.1771
LMNA	ITPR2	3	0.0092	0.7925
ACTB	ITPR3	3	0.1570	0.6350
CTNNA1	ITPR3	3	0.0298	0.7397
KRT8	ITPR3	3	0.2683	0.5755
LMNA	ITPR3	3	0.1563	0.6354
MAPRE3	ITPR3	3	0.0806	0.6894
ACTB	ITPRID1	3	0.3333	0.4096
ACTB	ITPRID2	3	0.2282	0.5955
CTNNA1	ITPRID2	3	0.0834	0.6871
KRT8	ITPRID2	3	0.3368	0.3985
LMNA	ITPRID2	3	0.0962	0.6768
MAPRE3	ITPRID2	3	0.1275	0.6537
ACTB	ITPRIP	3	0.3355	0.4030
LMNA	ITPRIP	3	0.0018	0.8297
LMNA	ITPRIPL2	3	0.0133	0.7767
ACTB	ITSN1	3	0.0124	0.7799
KRT8	ITSN1	3	0.0030	0.8212
MAPRE3	ITSN1	3	0.0001	0.8514
ACTB	ITSN2	3	0.1883	0.6161
KRT8	ITSN2	3	0.0583	0.7079
ACTB	IVNS1ABP	3	0.1837	0.6189
CTNNA1	IVNS1ABP	3	0.0178	0.7637
KRT8	IVNS1ABP	3	0.2215	0.5984
LMNA	IVNS1ABP	3	0.0680	0.6990
MAPRE3	IVNS1ABP	3	0.0195	0.7594
ACTB	IWS1	3	0.0005	0.8431
CTNNA1	IWS1	3	0.0000	0.8553
KRT8	IWS1	3	0.0002	0.8487
LMNA	IWS1	3	0.0328	0.7353
MAPRE3	IWS1	3	0.0018	0.8297
KRT8	JADE1	3	0.0011	0.8360
LMNA	JADE1	3	0.0071	0.8013
KRT8	JADE2	3	1.0000	0.0000
KRT8	JADE3	3	0.0002	0.8487
LMNA	JADE3	3	0.0237	0.7509
LMNA	JAG2	3	0.0052	0.8103
ACTB	JAK1	3	0.0056	0.8082
CTNNA1	JAK1	3	0.0000	0.8553
KRT8	JAK1	3	0.0524	0.7130
LMNA	JAK1	3	0.0041	0.8156
MAPRE3	JAK1	3	0.0009	0.8382
MAPRE3	JAK2	3	0.3333	0.4096
ACTB	JARID2	3	0.3333	0.4096
LMNA	JARID2	3	0.3333	0.4096
ACTB	JCHAIN	3	0.3333	0.4096
LMNA	JDP2	3	0.1127	0.6646
ACTB	JMJD1C	3	0.0129	0.7782
KRT8	JMJD1C	3	0.0233	0.7516
LMNA	JMJD1C	3	0.1899	0.6152
MAPRE3	JMJD1C	3	0.0096	0.7908
LMNA	JMJD6	3	0.0000	0.8553
ACTB	JMY	3	0.4715	0.2211
KRT8	JMY	3	0.0198	0.7587
LMNA	JMY	3	0.0020	0.8282
MAPRE3	JMY	3	0.0010	0.8371
ACTB	JPH2	3	0.0080	0.7976
KRT8	JPH2	3	0.0134	0.7764
LMNA	JPH2	3	0.3742	0.3174
CTNNA1	JPH3	3	0.0000	0.8553
KRT8	JPH3	3	0.0094	0.7917
MAPRE3	JPH3	3	0.0074	0.8000
ACTB	JPT1	3	0.0160	0.7686
CTNNA1	JPT1	3	0.0001	0.8514
KRT8	JPT1	3	0.0225	0.7530
LMNA	JPT1	3	0.0049	0.8116
MAPRE3	JPT1	3	0.0012	0.8352
ACTB	JPT2	3	0.2718	0.5738
CTNNA1	JPT2	3	0.0352	0.7322
KRT8	JPT2	3	0.3075	0.5563
LMNA	JPT2	3	0.1991	0.6099
MAPRE3	JPT2	3	0.1077	0.6682
LMNA	JRK	3	0.3333	0.4096
MAPRE3	JRK	3	0.3333	0.4096
ACTB	JRKL	3	0.3333	0.4096
LMNA	JRKL	3	0.3333	0.4096
ACTB	JUN	3	0.0001	0.8514
LMNA	JUN	3	0.0136	0.7758
ACTB	JUNB	3	0.1894	0.6155
CTNNA1	JUNB	3	0.0534	0.7120
KRT8	JUNB	3	0.1528	0.6377
LMNA	JUNB	3	0.3010	0.5598
MAPRE3	JUNB	3	0.1092	0.6672
ACTB	JUND	3	0.0868	0.6841
CTNNA1	JUND	3	0.0090	0.7935
KRT8	JUND	3	0.0775	0.6914
LMNA	JUND	3	0.2478	0.5856
MAPRE3	JUND	3	0.0603	0.7062
ACTB	JUP	3	0.2249	0.5970
CTNNA1	JUP	3	0.3034	0.5585
KRT8	JUP	3	0.1620	0.6321
LMNA	JUP	3	0.0617	0.7052
MAPRE3	JUP	3	0.0815	0.6887
LMNA	K2M1	3	0.0000	0.8553
ACTB	K2M3	3	0.0603	0.7062
CTNNA1	K2M3	3	0.0466	0.7188
KRT8	K2M3	3	0.2046	0.6073
LMNA	K2M3	3	0.0382	0.7279
MAPRE3	K2M3	3	0.0390	0.7268
ACTB	KANK1	3	0.2998	0.5603
CTNNA1	KANK1	3	0.2171	0.6006
KRT8	KANK1	3	0.3556	0.3513
LMNA	KANK1	3	0.0806	0.6894
MAPRE3	KANK1	3	0.2991	0.5608
ACTB	KANK2	3	0.3260	0.5475
CTNNA1	KANK2	3	0.2122	0.6036
KRT8	KANK2	3	0.3440	0.3770
LMNA	KANK2	3	0.0980	0.6751
MAPRE3	KANK2	3	0.2300	0.5944
LMNA	KANSL1	3	0.0016	0.8315
LMNA	KANSL2	3	0.0011	0.8360
KRT8	KANSL3	3	0.0017	0.8305
LMNA	KANSL3	3	0.1327	0.6502
ACTB	KARS1	3	0.0111	0.7854
CTNNA1	KARS1	3	0.0002	0.8487
KRT8	KARS1	3	0.0134	0.7764
LMNA	KARS1	3	0.0016	0.8315
MAPRE3	KARS1	3	0.0016	0.8315
ACTB	KAT14	3	0.0006	0.8417
KRT8	KAT14	3	0.0005	0.8431
LMNA	KAT14	3	0.0039	0.8165
CTNNA1	KAT2B	3	0.3333	0.4096
MAPRE3	KAT2B	3	0.0209	0.7564
ACTB	KAT5	3	0.3333	0.4096
KRT8	KAT5	3	0.3329	0.5434
LMNA	KAT5	3	0.0178	0.7637
KRT8	KAT7	3	0.0063	0.8048
LMNA	KAT7	3	0.0480	0.7173
MAPRE3	KAT7	3	0.0001	0.8514
CTNNA1	KAT8	3	0.3333	0.4096
LMNA	KAT8	3	0.3333	0.4096
ACTB	KATNA1	3	0.0120	0.7815
CTNNA1	KATNA1	3	0.0002	0.8487
KRT8	KATNA1	3	0.0150	0.7715
LMNA	KATNA1	3	0.0012	0.8352
MAPRE3	KATNA1	3	0.0013	0.8344
ACTB	KATNAL1	3	0.2323	0.5937
KRT8	KATNAL1	3	0.0320	0.7366
LMNA	KATNAL1	3	0.0239	0.7505
MAPRE3	KATNAL1	3	0.0250	0.7483
KRT8	KATNAL2	3	0.3333	0.4096
MAPRE3	KATNAL2	3	0.3333	0.4096
ACTB	KATNB1	3	0.0977	0.6754
KRT8	KATNB1	3	0.0918	0.6802
LMNA	KATNB1	3	0.0003	0.8465
MAPRE3	KATNB1	3	0.0032	0.8201
ACTB	KATNIP	3	0.0173	0.7650
KRT8	KATNIP	3	0.1135	0.6641
MAPRE3	KATNIP	3	0.0342	0.7335
MAPRE3	KAZN	3	0.3333	0.4096
ACTB	KBTBD2	3	0.0002	0.8487
KRT8	KBTBD2	3	0.0033	0.8195
LMNA	KBTBD2	3	0.0043	0.8145
ACTB	KBTBD4	3	0.0123	0.7804
CTNNA1	KBTBD4	3	0.0001	0.8514
KRT8	KBTBD4	3	0.0100	0.7894
LMNA	KBTBD4	3	0.6810	0.0577
MAPRE3	KBTBD4	3	0.0020	0.8282
LMNA	KBTBD6	3	1.0000	0.0000
ACTB	KBTBD7	3	0.0018	0.8297
LMNA	KBTBD7	3	0.3716	0.3225
CTNNA1	KCMF1	3	0.1011	0.6730
MAPRE3	KCMF1	3	0.3333	0.4096
ACTB	KCNA10	3	0.3333	0.4096
ACTB	KCNA3	3	0.3333	0.4096
CTNNA1	KCNA6	3	0.3333	0.4096
ACTB	KCNAB3	3	0.3333	0.4096
MAPRE3	KCNC2	3	0.3333	0.4096
LMNA	KCNF1	3	0.3333	0.4096
LMNA	KCNG4	3	0.3333	0.4096
ACTB	KCNH5	3	0.2099	0.6046
MAPRE3	KCNH7	3	0.3333	0.4096
MAPRE3	KCNIP3	3	0.3333	0.4096
LMNA	KCNJ13	3	0.3333	0.4096
MAPRE3	KCNJ3	3	0.3333	0.4096
KRT8	KCNK5	3	0.3333	0.4096
LMNA	KCNN4	3	0.1979	0.6107
KRT8	KCNQ2	3	0.0000	0.8553
ACTB	KCT2	3	0.3371	0.3979
LMNA	KCT2	3	0.3333	0.4096
KRT8	KCTD10	3	0.0105	0.7876
LMNA	KCTD10	3	0.0020	0.8282
ACTB	KCTD12	3	0.0267	0.7449
KRT8	KCTD12	3	0.1598	0.6333
LMNA	KCTD12	3	0.0035	0.8185
MAPRE3	KCTD12	3	0.0009	0.8382
ACTB	KCTD16	3	0.0015	0.8325
KRT8	KCTD16	3	0.0003	0.8465
KRT8	KCTD19	3	0.3333	0.4096
MAPRE3	KCTD19	3	0.3333	0.4096
KRT8	KCTD20	3	0.0005	0.8431
KRT8	KCTD21	3	0.3333	0.4096
ACTB	KCTD3	3	0.0743	0.6939
CTNNA1	KCTD3	3	0.0027	0.8233
KRT8	KCTD3	3	0.0979	0.6752
LMNA	KCTD3	3	0.0014	0.8335
MAPRE3	KCTD3	3	0.0094	0.7917
ACTB	KCTD4	3	0.3333	0.4096
KRT8	KCTD5	3	0.3333	0.4096
MAPRE3	KCTD5	3	0.3333	0.4096
ACTB	KCTD9	3	0.0456	0.7198
KRT8	KCTD9	3	0.2204	0.5989
LMNA	KCTD9	3	0.0074	0.8000
ACTB	KDELR1	3	0.0818	0.6885
KRT8	KDELR1	3	0.0747	0.6935
LMNA	KDELR1	3	0.0320	0.7366
ACTB	KDELR2	3	0.1658	0.6297
CTNNA1	KDELR2	3	0.0315	0.7374
KRT8	KDELR2	3	0.3066	0.5568
LMNA	KDELR2	3	0.2043	0.6075
MAPRE3	KDELR2	3	0.0710	0.6965
ACTB	KDELR3	3	0.0027	0.8233
KRT8	KDELR3	3	0.0139	0.7747
LMNA	KDELR3	3	0.0030	0.8212
ACTB	KDM1A	3	0.0071	0.8013
KRT8	KDM1A	3	0.9994	0.0000
LMNA	KDM1A	3	0.0734	0.6947
MAPRE3	KDM1A	3	0.0018	0.8297
KRT8	KDM1B	3	0.1181	0.6603
ACTB	KDM2A	3	0.1463	0.6414
CTNNA1	KDM2A	3	0.0283	0.7422
KRT8	KDM2A	3	0.1754	0.6241
LMNA	KDM2A	3	0.3174	0.5515
MAPRE3	KDM2A	3	0.0854	0.6852
ACTB	KDM2B	3	0.0006	0.8417
CTNNA1	KDM2B	3	0.0001	0.8514
LMNA	KDM2B	3	0.0196	0.7592
MAPRE3	KDM2B	3	0.0021	0.8274
ACTB	KDM3A	3	0.0004	0.8448
KRT8	KDM3A	3	0.0006	0.8417
LMNA	KDM3A	3	0.0361	0.7310
MAPRE3	KDM3A	3	0.0001	0.8514
ACTB	KDM3B	3	0.1076	0.6684
CTNNA1	KDM3B	3	0.0311	0.7378
KRT8	KDM3B	3	0.1080	0.6680
LMNA	KDM3B	3	0.2914	0.5649
MAPRE3	KDM3B	3	0.0827	0.6878
LMNA	KDM4A	3	0.0000	0.8553
ACTB	KDM4B	3	0.0014	0.8335
KRT8	KDM4B	3	0.0118	0.7826
LMNA	KDM4B	3	0.0089	0.7939
MAPRE3	KDM4B	3	0.1951	0.6120
LMNA	KDM4C	3	1.0000	0.0000
ACTB	KDM5A	3	0.0043	0.8145
CTNNA1	KDM5A	3	0.0004	0.8448
KRT8	KDM5A	3	0.0049	0.8116
LMNA	KDM5A	3	0.0161	0.7684
MAPRE3	KDM5A	3	0.0004	0.8448
ACTB	KDM5B	3	0.3324	0.5437
KRT8	KDM5B	3	1.0000	0.0000
ACTB	KDM5C	3	0.0040	0.8161
CTNNA1	KDM5C	3	0.0001	0.8514
KRT8	KDM5C	3	0.0096	0.7908
LMNA	KDM5C	3	0.0233	0.7516
MAPRE3	KDM5C	3	0.0010	0.8371
LMNA	KDM6A	3	0.0000	0.8553
LMNA	KDM6B	3	0.0206	0.7570
ACTB	KDSR	3	0.0079	0.7980
KRT8	KDSR	3	0.0075	0.7995
LMNA	KDSR	3	0.0032	0.8201
ACTB	KEAP1	3	0.0299	0.7396
KRT8	KEAP1	3	0.7122	0.0451
LMNA	KEAP1	3	0.0049	0.8116
MAPRE3	KEAP1	3	0.0041	0.8156
ACTB	KEL	3	0.3333	0.4096
ACTB	KHDC4	3	0.0048	0.8121
KRT8	KHDC4	3	0.0006	0.8417
LMNA	KHDC4	3	0.0230	0.7521
ACTB	KHDRBS1	3	0.2088	0.6049
CTNNA1	KHDRBS1	3	0.0085	0.7955
KRT8	KHDRBS1	3	0.1442	0.6428
LMNA	KHDRBS1	3	0.1252	0.6552
MAPRE3	KHDRBS1	3	0.0710	0.6965
ACTB	KHSRP	3	0.0576	0.7084
CTNNA1	KHSRP	3	0.0064	0.8044
KRT8	KHSRP	3	0.0734	0.6947
LMNA	KHSRP	3	0.0855	0.6852
MAPRE3	KHSRP	3	0.0096	0.7908
ACTB	KIAA0232	3	0.0225	0.7530
CTNNA1	KIAA0232	3	0.0001	0.8514
KRT8	KIAA0232	3	0.0879	0.6832
MAPRE3	KIAA0232	3	0.0024	0.8252
CTNNA1	KIAA0408	3	0.0025	0.8246
LMNA	KIAA0408	3	0.3333	0.4096
MAPRE3	KIAA0408	3	0.0070	0.8017
ACTB	KIAA0586	3	0.0065	0.8039
CTNNA1	KIAA0586	3	0.0004	0.8448
KRT8	KIAA0586	3	0.1000	0.6737
LMNA	KIAA0586	3	0.0000	0.8553
MAPRE3	KIAA0586	3	0.0173	0.7650
ACTB	KIAA0753	3	0.0028	0.8224
KRT8	KIAA0753	3	1.0000	0.0000
MAPRE3	KIAA0753	3	0.0849	0.6856
ACTB	KIAA0930	3	0.0021	0.8274
KRT8	KIAA0930	3	0.3367	0.3992
LMNA	KIAA0930	3	0.0086	0.7950
MAPRE3	KIAA0930	3	0.0059	0.8068
LMNA	KIAA1143	3	0.2291	0.5948
ACTB	KIAA1191	3	0.0384	0.7275
KRT8	KIAA1191	3	0.5373	0.1981
MAPRE3	KIAA1191	3	0.0234	0.7514
KRT8	KIAA1210	3	0.0004	0.8448
ACTB	KIAA1217	3	0.2982	0.5614
CTNNA1	KIAA1217	3	0.3712	0.3229
KRT8	KIAA1217	3	0.3718	0.3219
LMNA	KIAA1217	3	0.0607	0.7059
MAPRE3	KIAA1217	3	0.3889	0.2964
KRT8	KIAA1328	3	0.3512	0.3597
LMNA	KIAA1328	3	0.2911	0.5651
ACTB	KIAA1522	3	0.4027	0.2774
CTNNA1	KIAA1522	3	0.1136	0.6641
KRT8	KIAA1522	3	0.1864	0.6172
LMNA	KIAA1522	3	0.0428	0.7230
MAPRE3	KIAA1522	3	0.1166	0.6618
ACTB	KIAA1549	3	0.0017	0.8305
KRT8	KIAA1549	3	0.0295	0.7402
LMNA	KIAA1549L	3	0.3333	0.4096
LMNA	KIAA1586	3	1.0000	0.0000
ACTB	KIAA1671	3	0.3512	0.3597
CTNNA1	KIAA1671	3	0.1858	0.6178
KRT8	KIAA1671	3	0.3124	0.5541
LMNA	KIAA1671	3	0.0850	0.6855
MAPRE3	KIAA1671	3	0.2458	0.5870
LMNA	KIAA1958	3	0.3333	0.4096
ACTB	KIDINS220	3	0.0054	0.8093
CTNNA1	KIDINS220	3	0.0001	0.8514
KRT8	KIDINS220	3	0.0051	0.8108
LMNA	KIDINS220	3	0.0000	0.8553
MAPRE3	KIDINS220	3	0.0002	0.8487
ACTB	KIF11	3	0.2675	0.5759
CTNNA1	KIF11	3	0.0905	0.6814
KRT8	KIF11	3	0.3006	0.5600
LMNA	KIF11	3	0.1172	0.6613
MAPRE3	KIF11	3	0.2555	0.5815
ACTB	KIF13A	3	0.0118	0.7826
CTNNA1	KIF13A	3	0.0000	0.8553
KRT8	KIF13A	3	0.0283	0.7422
LMNA	KIF13A	3	0.0008	0.8393
MAPRE3	KIF13A	3	0.0042	0.8151
ACTB	KIF13B	3	0.1829	0.6195
CTNNA1	KIF13B	3	0.0572	0.7088
KRT8	KIF13B	3	0.0583	0.7079
LMNA	KIF13B	3	0.1533	0.6373
MAPRE3	KIF13B	3	0.2498	0.5845
ACTB	KIF14	3	0.3472	0.3680
CTNNA1	KIF14	3	0.0019	0.8289
KRT8	KIF14	3	0.3144	0.5531
LMNA	KIF14	3	0.0029	0.8218
MAPRE3	KIF14	3	0.8139	0.0217
ACTB	KIF15	3	0.0127	0.7790
CTNNA1	KIF15	3	0.0006	0.8417
KRT8	KIF15	3	0.0157	0.7695
LMNA	KIF15	3	0.0021	0.8274
MAPRE3	KIF15	3	0.0310	0.7380
ACTB	KIF16B	3	0.0010	0.8371
CTNNA1	KIF16B	3	0.0000	0.8553
KRT8	KIF16B	3	0.0025	0.8246
LMNA	KIF16B	3	0.0023	0.8260
MAPRE3	KIF16B	3	0.0002	0.8487
ACTB	KIF18A	3	0.0033	0.8195
CTNNA1	KIF18A	3	0.0003	0.8465
KRT8	KIF18A	3	0.0054	0.8093
LMNA	KIF18A	3	0.0225	0.7530
MAPRE3	KIF18A	3	0.8254	0.0207
ACTB	KIF18B	3	0.0032	0.8201
LMNA	KIF18B	3	0.4738	0.2203
MAPRE3	KIF18B	3	1.0000	0.0000
ACTB	KIF1B	3	0.0156	0.7698
CTNNA1	KIF1B	3	0.0011	0.8360
KRT8	KIF1B	3	0.2933	0.5640
LMNA	KIF1B	3	0.0007	0.8404
MAPRE3	KIF1B	3	0.0221	0.7540
ACTB	KIF1C	3	0.0439	0.7217
CTNNA1	KIF1C	3	0.0047	0.8127
KRT8	KIF1C	3	0.6826	0.0557
LMNA	KIF1C	3	0.0066	0.8035
MAPRE3	KIF1C	3	0.0684	0.6986
ACTB	KIF20A	3	0.2577	0.5804
CTNNA1	KIF20A	3	0.0418	0.7239
KRT8	KIF20A	3	0.3968	0.2839
LMNA	KIF20A	3	0.2959	0.5627
MAPRE3	KIF20A	3	0.2010	0.6090
ACTB	KIF20B	3	0.0088	0.7944
KRT8	KIF20B	3	0.0593	0.7069
LMNA	KIF20B	3	0.0074	0.8000
MAPRE3	KIF20B	3	0.0018	0.8297
ACTB	KIF21A	3	0.0202	0.7578
KRT8	KIF21A	3	0.0844	0.6859
MAPRE3	KIF21A	3	0.0119	0.7820
ACTB	KIF22	3	0.0020	0.8282
CTNNA1	KIF22	3	0.0001	0.8514
KRT8	KIF22	3	0.0051	0.8108
LMNA	KIF22	3	0.1605	0.6330
MAPRE3	KIF22	3	0.0085	0.7955
ACTB	KIF23	3	0.3115	0.5545
CTNNA1	KIF23	3	0.0947	0.6780
KRT8	KIF23	3	0.3253	0.5477
LMNA	KIF23	3	0.3575	0.3490
MAPRE3	KIF23	3	0.3116	0.5544
ACTB	KIF24	3	0.1438	0.6432
KRT8	KIF24	3	0.6740	0.0626
MAPRE3	KIF24	3	0.5454	0.1952
KRT8	KIF27	3	0.3333	0.4096
ACTB	KIF2A	3	0.0063	0.8048
CTNNA1	KIF2A	3	0.0001	0.8514
KRT8	KIF2A	3	0.0287	0.7414
LMNA	KIF2A	3	0.0042	0.8151
MAPRE3	KIF2A	3	0.0114	0.7842
ACTB	KIF2C	3	0.1358	0.6480
CTNNA1	KIF2C	3	0.0596	0.7067
KRT8	KIF2C	3	0.1877	0.6166
LMNA	KIF2C	3	0.1221	0.6577
MAPRE3	KIF2C	3	0.7514	0.0340
KRT8	KIF3A	3	0.1037	0.6706
MAPRE3	KIF3A	3	0.0081	0.7973
ACTB	KIF3B	3	0.3333	0.4096
KRT8	KIF3B	3	1.0000	0.0000
MAPRE3	KIF3B	3	0.6667	0.0721
ACTB	KIF4A	3	0.1790	0.6218
CTNNA1	KIF4A	3	0.0474	0.7179
KRT8	KIF4A	3	0.1777	0.6225
LMNA	KIF4A	3	0.2625	0.5780
MAPRE3	KIF4A	3	0.1325	0.6505
CTNNA1	KIF4B	3	0.3333	0.4096
ACTB	KIF5A	3	0.3333	0.4096
ACTB	KIF5B	3	0.3432	0.3780
CTNNA1	KIF5B	3	0.1920	0.6137
KRT8	KIF5B	3	0.3755	0.3147
LMNA	KIF5B	3	0.1687	0.6278
MAPRE3	KIF5B	3	0.2824	0.5692
MAPRE3	KIF5C	3	0.3333	0.4096
ACTB	KIF7	3	0.0096	0.7908
CTNNA1	KIF7	3	0.0001	0.8514
KRT8	KIF7	3	0.5478	0.1939
MAPRE3	KIF7	3	0.0066	0.8035
LMNA	KIFAP3	3	0.3333	0.4096
ACTB	KIFBP	3	0.0087	0.7947
KRT8	KIFBP	3	0.5682	0.1876
LMNA	KIFBP	3	0.0027	0.8233
MAPRE3	KIFBP	3	0.0676	0.6994
ACTB	KIFC1	3	0.0030	0.8212
KRT8	KIFC1	3	0.0322	0.7363
LMNA	KIFC1	3	0.2522	0.5835
MAPRE3	KIFC1	3	0.6601	0.1654
ACTB	KIFC3	3	0.3468	0.3696
CTNNA1	KIFC3	3	0.0025	0.8246
KRT8	KIFC3	3	0.9900	0.0005
LMNA	KIFC3	3	0.0026	0.8238
MAPRE3	KIFC3	3	0.0339	0.7338
LMNA	KIN	3	0.2425	0.5889
ACTB	KIRREL1	3	0.0034	0.8190
CTNNA1	KIRREL1	3	0.0034	0.8190
KRT8	KIRREL1	3	0.2959	0.5627
LMNA	KIRREL1	3	0.0137	0.7754
MAPRE3	KIRREL1	3	0.0000	0.8553
ACTB	KIT	3	0.0005	0.8431
ACTB	KIZ	3	0.0265	0.7454
KRT8	KIZ	3	0.6998	0.0508
LMNA	KIZ	3	0.0024	0.8252
KRT8	KL	3	0.0004	0.8448
MAPRE3	KL	3	0.0100	0.7894
ACTB	KLC1	3	0.3641	0.3351
CTNNA1	KLC1	3	0.1813	0.6203
KRT8	KLC1	3	0.3761	0.3141
LMNA	KLC1	3	0.2180	0.6001
MAPRE3	KLC1	3	0.2835	0.5686
ACTB	KLC2	3	0.0076	0.7991
CTNNA1	KLC2	3	0.0000	0.8553
KRT8	KLC2	3	0.0286	0.7416
MAPRE3	KLC2	3	0.0016	0.8315
ACTB	KLC4	3	0.1256	0.6549
CTNNA1	KLC4	3	0.3285	0.5463
KRT8	KLC4	3	0.0815	0.6887
LMNA	KLC4	3	0.0492	0.7162
ACTB	KLF10	3	0.0006	0.8417
KRT8	KLF10	3	0.0001	0.8514
LMNA	KLF10	3	0.0099	0.7897
MAPRE3	KLF10	3	0.0000	0.8553
ACTB	KLF3	3	0.3333	0.4096
LMNA	KLF4	3	0.2519	0.5837
ACTB	KLF5	3	0.0025	0.8246
CTNNA1	KLF5	3	0.0014	0.8335
KRT8	KLF5	3	0.0063	0.8048
LMNA	KLF5	3	0.7103	0.0460
MAPRE3	KLF5	3	0.0003	0.8465
KRT8	KLHL1	3	0.3333	0.4096
ACTB	KLHL13	3	0.2828	0.5689
CTNNA1	KLHL13	3	0.0389	0.7270
KRT8	KLHL13	3	0.2936	0.5639
LMNA	KLHL13	3	0.1248	0.6555
MAPRE3	KLHL13	3	0.1588	0.6339
LMNA	KLHL22	3	0.3333	0.4096
MAPRE3	KLHL25	3	0.3333	0.4096
KRT8	KLHL26	3	0.0014	0.8335
MAPRE3	KLHL34	3	0.3333	0.4096
ACTB	KLHL5	3	0.0227	0.7528
KRT8	KLHL5	3	0.4572	0.2300
LMNA	KLHL5	3	0.0019	0.8289
MAPRE3	KLHL5	3	0.0008	0.8393
ACTB	KLHL9	3	0.0055	0.8088
KRT8	KLHL9	3	0.0072	0.8009
MAPRE3	KLHL9	3	0.0002	0.8487
KRT8	KLRC1	3	0.3333	0.4096
MAPRE3	KLRC3	3	0.3333	0.4096
MAPRE3	KLRF2	3	0.3333	0.4096
ACTB	KMT2A	3	0.0014	0.8335
CTNNA1	KMT2A	3	0.0000	0.8553
KRT8	KMT2A	3	0.0004	0.8448
LMNA	KMT2A	3	0.0104	0.7880
MAPRE3	KMT2A	3	0.0036	0.8180
KRT8	KMT2B	3	0.0000	0.8553
LMNA	KMT2B	3	0.0012	0.8352
