Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
ARMCX1	29.0874939	13.03800583	29.09851456	0	8.902052879	4.586754799	33.48124695	32.83283615	77.909935	0	0	0	40.55423737	53.10845566	67.84880829	11.41252708	0	0	8.671291351	4.759021759	0	7.158984184	0	0
CTTNBP2NL	777.862854	794.9249268	1054.649902	26.59522247	36.86004257	29.02993011	343.7345886	381.7092285	385.4411011	0	10.88392448	11.41852188	122.8786316	143.2062531	211.1108093	19.90605736	57.0454216	5.592199326	51.19026566	96.639328	80.44948578	9.751325607	16.13518524	13.90553093
CFAP97	0	0	0	0	0	0	89.66498566	88.75580597	0	0	0	0	8.603397369	29.25946617	85.64662933	0	0	0	14.25948524	51.76923752	21.31854057	0	0	0
IBTK	87.7844696	61.54072189	116.9178162	6.357194424	8.968775749	12.83239365	87.19002533	107.6046371	188.0537415	0	0	0	68.47259521	86.75905609	108.6107864	5.105497837	58.62612915	14.17774296	42.46644592	56.75177383	40.88515854	0	0	0
CHD7	72.85732269	54.52231979	87.83790588	10.0516758	15.30744743	19.3802166	520.3872681	595.4188843	757.0866699	0	0	0	32.20388412	106.6412811	152.3440704	326.992981	513.9369507	292.6479492	36.53769684	29.08181953	42.04455566	13.38772392	0	26.31635094
HEATR5B	21.25147438	21.39646149	31.5382576	1.494408607	1.685596466	0	39.07828903	52.93701172	67.2350769	0	0	0	34.10254669	39.77653122	46.24078369	0	4.293181896	2.1430161	2.684624434	7.465308189	9.820999146	0	0	0
FAM135A	29.55872917	46.56633377	58.40005493	0	0	0	59.79098511	70.00386047	108.0666656	0	0	0	58.30812454	62.41222	71.71994781	21.742136	0	0	1.38097477	8.299143791	18.19197845	0	0	0
RRBP1	177.1207886	154.0132141	258.3786011	29.54205132	42.1857872	39.33630753	417.0217285	432.6390076	378.7683411	4.699243546	15.7415905	7.105548859	179.9694824	138.8259583	228.3556061	34.74123383	52.59254456	14.98511887	56.68072128	76.48897552	55.44925308	9.651592255	17.72677231	14.3091259
SIPA1L2	93.23687744	75.6554718	104.279892	4.148362637	8.794399261	10.18378735	73.26786804	80.63166809	104.890419	0	0	0	121.675621	130.9265747	163.5983887	0	8.78253746	0	20.382864	14.68954945	15.53691006	0	0	0
CEP126	5.23273325	0	0	0	0	0	4.129114628	0	5.865022659	0	0	0	0	6.672833443	8.80490303	0	0	0	12.03658867	5.846642494	3.197769642	0	0	0
CPSF2	34.9927063	60.55326843	101.6291351	15.46742153	3.569150925	8.03731823	153.2162781	231.7442322	202.0076752	0	11.29233551	29.59016037	83.75722504	86.0669632	117.3100967	75.41564178	147.6192322	52.84020996	31.81760788	33.29414368	29.95046806	0	18.1776123	5.153872967
KLHL9	283.1171265	255.6480255	344.7010498	28.61647797	27.34556389	36.9315834	454.4515686	479.209259	573.0323486	0	3.064489603	0	329.3598938	321.1480408	396.2895203	65.52935028	62.72903824	60.52066422	120.7798767	89.81543732	89.86719513	9.071854591	9.956317902	15.24672031
LARS1	293.1698914	216.2587738	429.8256226	57.48734283	52.63214874	50.47571182	479.9793091	479.4003601	589.6976318	18.63332367	42.74008179	44.20920563	404.3096008	381.3466187	509.9255676	90.72336578	174.5943298	90.54599762	112.7127686	92.29806519	104.6273193	30.26972961	32.82595062	36.30259705
CC2D2A	43.77640152	45.64328003	75.77548981	1.904235363	8.047800064	4.487942696	74.17839813	85.46353149	141.5852814	0	0	0	104.0341949	80.97672272	128.4075623	7.477495193	4.052205563	4.702702045	19.25707626	17.14115715	16.65006447	0	0	4.014454842
TXNDC16	759.7886963	12.64101791	0	70.65660858	0	61.2744751	11.18101215	13.48698616	671.5852051	0	8.48950386	10.79026985	371.0166321	349.9808655	0	0	0	0	115.8277969	2.858651161	0	0	12.19932652	0
EIF2AK4	119.0177231	74.35112762	174.3693237	8.811890602	12.53250027	14.12148094	181.6082764	187.2908783	285.8937988	0	0	0	167.2435608	156.3882751	281.2247009	34.12154007	51.19102097	26.87774467	34.1547699	28.50717163	26.33972168	0	3.516249657	5.100708008
WDR35	13.64799595	11.64249134	25.22558403	0	0	0	19.63406372	30.49451828	41.45486832	0	0	0	24.96557236	27.12997055	39.9138298	5.146652222	8.922341347	0	2.145418882	2.022075891	3.652579069	0	0	0
CGN	27.78505325	19.67780876	40.64828491	0	0	0	25.37026978	18.52706146	30.96556091	0	0	0	10.29969311	0	27.83972931	0	0	0	0	0	0	0	0	0
RBM27	36.02225494	29.86038971	18.12219238	2.194293976	11.5492878	15.97763824	233.3151855	142.3515015	198.0822296	0	0	0	71.60604095	116.226738	81.89429474	167.0858917	335.990509	166.4596405	89.07533264	91.88066101	83.76564026	4.732036591	0	1.36507237
KANSL3	5.584364891	135.5152283	0	0	0	0	100.5517731	60.01269913	94.37332916	0	0	0	1.931326032	5.314286709	11.10973549	34.00865173	20.22238541	11.68871021	2.727687359	3.719688177	13.59468079	0	0	0
KLHL13	39.83631516	33.46187973	50.16213226	6.422366619	9.897458076	10.31028366	111.0615311	87.14517212	100.347168	0	0	0	71.48131561	71.65991211	117.774559	15.96695137	27.12067413	5.655158043	23.08643913	24.38043976	20.29808998	6.09151268	0	5.302401066
ANKFY1	13.95314217	25.34824562	45.01826096	5.603474617	10.23490334	4.238274097	55.99395752	35.14068985	62.04779053	6.585886955	4.833240986	3.141805887	54.54200363	63.58031082	73.83992004	13.00086784	23.12963867	5.554254532	11.25597954	3.827628613	11.18980026	0	5.534856796	4.428696632
RERE	15.77844334	0	42.64618301	0	0	0	61.21007538	57.8999176	59.44445419	0	0	0	0	0	0	49.33606339	66.03461456	41.67243958	17.19207382	6.812156677	21.88037491	0	0	0
SUCLA2	31.95007706	34.71529007	32.57701111	8.009368896	15.67958069	9.868171692	54.72297287	32.76046753	67.64860535	5.865038872	22.48064804	15.92941189	79.05331421	70.78517151	104.2536621	21.46377754	50.73958588	14.5987854	12.01123238	13.35050488	9.518306732	11.85690784	9.861611366	8.383022308
WRAP73	51.9178772	42.63123703	80.07167053	25.08528519	25.51720428	20.1817627	33.54784012	75.9236145	97.00066376	20.80584335	38.21095657	38.98207092	82.20379639	66.13706207	129.435791	25.24487686	49.99696732	28.45987129	24.99017334	26.16205597	29.04105186	18.83630943	27.87995529	36.33382797
DPM3	32.90274429	11.04592896	46.21353149	8.521524429	0	0	22.90620804	34.30870819	61.35606003	0	9.481075287	7.346232414	43.71422577	15.21974754	56.51313019	26.11510277	29.00594521	20.42322159	9.007797241	12.77338409	8.391592026	0	0	0
UVRAG	37.57433701	45.87974167	96.35469818	0	0	0	71.26807404	75.14898682	102.7409363	0	0	0	43.36515427	51.90077209	66.02038574	0	9.632371902	0	32.42430115	31.20928001	29.50535202	0	0	0
ATXN10	148.4727783	135.2607422	245.0485992	14.51598072	11.3879261	18.68031311	174.0654297	231.4872437	265.6560364	4.930343628	5.315867424	9.967677116	118.751564	137.2179718	191.2798462	66.44467926	96.88555908	51.17599106	36.93661499	33.80568314	30.18912125	6.846135139	4.74984026	8.370138168
MBD2	27.83219147	22.11383247	32.20512772	24.47766876	0	0	43.39824295	63.13156891	75.58236694	0	0	0	27.18887901	0	31.5173645	31.58575249	58.60224533	19.00694275	25.76468277	7.029007435	16.8208828	0	0	0
NCDN	29.88881302	20.98283005	57.52858734	5.947541237	6.224274635	5.312898636	30.98437691	45.06180573	67.3175354	4.822240353	10.15423679	7.217103958	47.1532135	41.21383286	81.7918396	5.042356491	18.58358574	5.803924561	11.13070583	13.37512016	12.34513474	5.365086079	6.500526428	3.738910675
TFIP11	11.55219746	10.68607521	17.14373016	1.490120649	3.720151186	0	106.7609329	90.10001373	105.1503906	0	0	0	35.70421219	26.12748909	50.23222733	64.07682037	88.84445953	22.13531113	6.976649284	7.103418827	5.311223984	0	3.579000473	5.681213856
EPS15L1	334.6592102	304.1746521	430.3978577	21.69817162	31.79635429	34.61399078	484.825592	456.3334351	574.2565918	0	0	0	257.0782776	234.0321198	344.6604919	28.65851593	55.87826538	23.45261383	46.88607025	48.03756714	45.05398178	8.531770706	5.517651081	10.50980949
ORC3	34.81587219	40.10597992	52.76099396	5.684767723	6.912242413	7.92291832	174.8319244	165.4239197	239.8473206	3.895928621	7.839417934	9.184885025	24.28303909	35.66313553	44.88255692	106.0097656	160.8486786	109.8957443	19.35779762	26.95602608	22.54553986	2.770542145	6.603962421	5.538574219
SAE1	31.38957787	12.87804127	8.098484039	9.676239014	13.76898766	0	56.83274841	79.75738525	76.04575348	2.950026512	13.95889568	5.721425533	24.39141846	16.0306778	17.03098488	59.74383926	81.40776825	33.87953568	6.486763	11.28181076	5.470447063	10.19526291	0	10.12394714
COPG2	42.251194	37.86597824	63.40016174	6.83543396	16.34251404	4.798243523	94.40132141	106.7311783	140.6318665	1.652438521	5.289224148	1.510354996	65.94335175	74.3833313	104.7217636	22.81040764	35.89974213	20.47118759	16.36993599	16.12928963	16.84441757	4.511976242	4.342648029	7.110336304
PI4KB	33.81282806	34.25593567	65.88037109	15.13816452	6.431609631	19.70210648	65.37419128	72.69854736	96.72302246	0	0	0	48.20053101	38.89888763	82.26438141	1.334927082	11.16829777	1.205288649	7.587007523	15.64015865	12.95583916	0	0	0
XPR1	23.19285393	14.45458412	42.79003906	6.254389286	8.357778549	0	28.31375694	55.14724731	79.59753418	0	0	0	15.7699194	17.95801163	50.50959015	0	2.575134993	2.529727936	1.707578659	10.80710793	138.720047	0	0	0
GNG12	18.80026054	0	32.49730301	6.81264782	7.706003189	9.951997757	0	0	48.55360031	0	0	0	0	0	0	16.49932098	21.34453201	2.176868439	0	0	0	0	0	0
HECA	3.878847122	5.945796967	11.08146667	0	0	0	13.23581028	18.05683708	33.88741684	0	0	0	21.48447609	29.61512756	26.87073708	0	0	0	2.294462204	1.809492111	0	0	0	0
MTRR	259.8820496	246.5289459	375.9342957	32.85987091	36.97802734	58.67956924	394.4537354	401.5955811	554.4989624	0	3.584628582	0	304.5395203	274.2388306	501.6202393	27.9096756	38.65490723	17.95909882	88.0211792	94.22291565	106.4187088	8.458172798	23.40440178	21.17535019
UXT	21.31903648	0	19.99769402	6.935718536	7.831307411	0	0	30.74778748	28.75516891	0	6.602952003	0	39.89674759	18.47657776	32.90683746	6.418555737	0	0	0	6.672977924	0	0	0	0
CPNE7	0	14.29333973	31.7968235	8.011316299	5.093677521	18.23974991	0	148.6540375	54.67755127	10.68996429	15.87708187	15.59799767	22.90170479	19.9285202	44.44944763	0	20.20676041	17.19720459	13.53120422	0	0	2.973163605	13.39486694	16.05359268
DHCR7	185.10495	292.8705444	272.5951843	65.5897522	68.16636658	61.23399734	360.3887634	474.6800232	565.5817261	31.13954353	94.81443787	13.56367111	460.5684204	483.0866699	389.5067139	427.0009766	491.0852051	393.4840393	157.2438354	147.3410339	149.2476807	77.01148224	6.524783134	6.89366293
HDAC6	19.80527115	19.48667908	35.85501862	3.520454645	0	0	56.38866425	44.5852356	49.13082123	0	0	0	40.60430908	34.30028152	74.46347046	0	6.416115761	8.85534668	14.972826	10.29941654	7.842867374	0	0	0
SPAST	32.59254074	24.65149307	19.19235229	10.17668056	2.965584755	0	44.51512146	31.40817833	70.2612915	0	0	0	33.13703537	27.58263588	57.02098465	28.01280022	32.78293991	14.89687443	20.85048103	18.19639778	17.48381996	0	0	0
GULP1	152.9481659	80.29908752	159.1360931	14.33115959	25.30854416	19.60965157	152.6098633	156.4001923	148.0092773	0	0	26.36249161	209.46875	173.5233459	209.709671	9.439619064	197.6451721	16.45235252	34.05442047	39.95411301	38.55970383	9.989564896	2.563977242	1.346457481
VPS29	13.46641827	8.566665649	35.03285217	4.826696396	10.1679821	3.984981537	17.36221886	33.80111313	32.70748901	4.561394215	8.367682457	18.18960571	11.22871971	39.30280304	108.4268341	19.11275101	15.32164574	5.237145424	4.59726429	14.31811523	6.423388481	8.02161026	5.867024422	4.380259991
EIF3K	51.76248932	81.5280304	83.16259003	15.93194675	32.77200699	17.20473099	52.05469513	100.4199829	102.4573517	14.80277729	25.69629097	37.51200104	65.59468842	75.02459717	109.6312637	36.56624603	71.11618042	31.30084419	22.02456856	31.25471306	25.04230118	15.32101536	23.13759232	17.74682236
GRHPR	33.91264343	26.86151314	52.31578064	20.01856232	24.95159912	23.27062416	28.61117172	46.19828033	57.45412445	24.14414406	19.59716797	32.67432022	17.03742409	36.40670776	39.06985474	20.84992599	52.80612946	26.68557167	23.71146584	22.38347626	22.51722145	25.60344887	20.85201645	24.85045815
CTSZ	42.86754608	20.08889961	43.95547485	28.25795364	38.72940063	28.87776947	35.94221878	52.24459076	88.2064209	20.33519936	63.5606842	55.96739578	35.98469925	45.49772644	37.69745255	41.76950455	49.32570267	25.99546432	30.72151184	30.86893845	16.93244553	27.33812332	29.3758812	34.15174103
UBA2	12.86850166	7.579215527	16.57146835	0	0	0	29.2899704	23.48985672	33.64841461	0	5.249587059	0	4.972033501	5.859934807	13.50153923	8.375207901	21.17333984	11.20380974	1.2135849	3.985268116	0	0	0	0
POLK	0	0	0	0	0	0	63.09873962	73.12219238	72.38813782	0	0	0	0	0	51.6212616	76.91335297	107.842926	50.60644531	9.929098129	2.68897295	3.40449357	0	0	0
MORF4L1	0	2.329035759	2.330711365	0	0	0	0	8.017427444	6.270589352	0	0	0	0	0	0	2.056541443	2.466479301	4.138597012	0	1.79797554	0	0	0	0
NXF1	57.01281357	50.32096863	82.10485077	3.980033636	18.48709106	9.96777153	84.07971191	139.4073486	172.3213959	3.907633305	5.796723843	15.55643845	104.8371277	132.4455566	213.2305298	109.4326553	142.1617584	83.92024231	23.63131142	21.44836235	26.30133438	4.533836842	10.48995113	5.614321232
PEF1	203.7973175	144.1874084	227.8249054	168.7265167	194.6212921	145.8569641	156.9185028	263.9754944	437.892395	130.4300079	308.4710388	240.157608	218.8877563	201.1240997	325.3883362	177.2402802	229.2200928	121.3800507	103.2622604	103.5153046	106.0428925	127.8060074	146.475769	241.1867828
ZMYM2	23.99459648	26.55236816	48.76837921	0	0	0	248.0486145	211.2988739	265.1686401	0	0	0	36.83578491	20.09687042	29.75637627	115.3209076	136.8603363	82.53343964	24.4064827	28.36937523	16.66727638	0	0	9.83225441
SLC25A10	103.0216522	128.4224396	118.4739838	18.55748177	43.20260239	31.44478989	163.9191895	157.7782288	146.2904358	10.81309509	20.31974792	25.05285263	200.0724792	184.4621582	244.6758575	75.32113647	149.3016205	76.07591248	48.17827988	47.37052536	33.17745209	9.547880173	13.40939331	33.10319519
APEX2	24.18777466	22.74377823	65.74982452	12.26747417	20.15209007	15.82760811	68.90679169	91.98142242	0	16.39857483	14.22935677	25.88306999	73.72090149	54.69618225	72.54792786	75.71452332	90.64398193	59.55765533	40.0432663	31.32928276	18.11110306	15.46979046	10.99118996	13.23566437
CLIP2	23.69107819	15.65201378	21.56070137	0	0	0	49.58218002	20.75252724	40.66295242	0	0	0	0	9.232685089	41.15911102	0	0	0	36.3984108	42.50483322	35.23894119	0	0	0
TJP2	391.9240723	359.0391235	264.6164551	19.97918701	22.33485794	30.02578545	218.455246	129.1714783	160.0992432	0	0	0	161.1177063	162.0370483	127.2080841	21.5869236	28.08396912	11.53045654	60.95563889	55.0399704	57.27994537	0	0	0
DNAJB4	61.63830185	36.41350555	85.87062836	407.6651306	458.6556091	396.1338806	60.37400436	98.20422363	174.011322	5.788333893	12.48740673	11.99905968	152.5092468	208.8204041	264.2144165	36.14795685	47.71395874	36.06184387	19.30389595	25.29224777	26.81018066	17.86361885	11.3007822	17.48268127
CFDP1	35.07117081	37.48930359	45.68800354	12.49118423	9.070550919	0	334.6818237	322.0141602	335.1443176	0	0	0	19.86747932	23.60253143	34.83167267	384.0373535	757.5346069	310.8148804	30.92951012	26.9618454	18.61351013	0	0	13.91467667
ZNF629	36.65542603	33.50579453	69.79042816	8.686473846	0	8.790441513	372.8413391	336.8050842	418.4699097	0	0	0	67.83043671	54.20369339	92.66215515	495.2749634	647.1917725	351.2546997	30.32563591	30.23926163	38.61171722	0	6.48825407	6.57277298
FTSJ1	57.51562881	31.17128181	93.10327148	13.20785332	20.42484283	10.0627346	99.76551056	108.3085938	115.1570282	0	18.31408501	0	60.96333313	71.2505722	162.7608032	34.66031647	75.556427	26.40573502	26.34585571	26.02097702	28.00998306	28.21839142	0	0
STK39	15.50716019	15.62572098	31.1897049	6.321836472	7.075634956	2.261881351	22.38410568	27.87129593	65.70986938	2.638611317	2.940839529	0	56.17918396	0	7.086701393	7.70088768	21.75967216	8.857564926	7.612242222	14.92807007	6.519927025	0	0	0
ADD3	817.1419678	736.1379395	1054.758179	37.85565948	53.96488571	39.16914368	430.178833	414.5087585	441.601532	0	12.21714401	0	220.0814362	239.9671021	290.8527222	68.48406219	117.1884079	46.31045532	60.4332962	50.80228043	55.89461517	10.4428606	9.708286285	10.25091839
	12.15083027	6.553883553	31.60835266	3.239357471	0	0	56.97694397	39.91239166	22.81130981	0	0	0	28.12428284	22.18455124	71.38868713	18.75987625	26.08515167	9.632721901	26.07429123	48.70318222	33.7735405	0	0	0
LRWD1	29.11686325	18.58463669	52.13153076	1.770583153	0	4.406085968	40.32292938	53.19644547	85.85896301	0	0	0	29.47471237	30.2262001	42.79024887	30.72861481	25.27344322	30.77001381	7.358426094	8.804258347	9.128955841	0	0	2.628856659
CNOT8	225.9289246	186.0224609	304.8097229	13.42839241	19.77904892	16.86688995	363.6496887	387.740509	556.8066406	0	0	1.055641651	334.5343323	387.3460083	509.3138428	57.8793869	110.8059235	39.86613464	73.3582077	72.75773621	60.86105728	5.851569653	5.151494026	6.31040144
C19orf25	15.14911652	17.73510742	37.2416687	4.002179146	12.61371613	4.140932083	13.07866096	60.14941406	79.93387604	0	0	0	28.8467617	34.40839005	50.81890869	6.629199982	8.767289162	16.54577255	7.795260906	9.158423424	4.676449776	0	0	0
IFT172	35.72778702	25.70023537	51.31067276	5.689625263	8.897270203	4.768982887	56.41059494	51.31647873	66.68729401	0	0	0	96.56495667	86.31242371	122.6504898	8.476293564	13.23718357	9.929549217	17.42720604	18.38308334	14.79622364	0	0	0
ABCF2	495.3803101	451.8595886	530.0286255	72.68275452	130.5914764	98.16499329	689.2546387	698.6437378	761.1096191	14.00279045	24.8856678	21.46553421	651.1750488	621.0609741	668.4272461	156.7227173	212.4391022	111.9789658	244.5162048	283.3093262	226.7316132	20.07933044	23.34602547	23.10632515
TES	585.1663208	551.4403076	533.5303955	96.45053864	137.1943817	143.7389069	275.0893555	225.9662323	230.7982025	14.61950874	21.30264091	22.73529053	219.9774323	248.4060059	264.9115601	30.37789726	74.0500946	52.3769722	75.50241089	81.34748077	86.46511841	29.11064529	34.98639679	24.92310524
TUBGCP4	21.01294708	16.69417572	31.38945389	32.5868454	6.181608677	0	24.03833771	30.18783379	45.2173996	0	0	0	35.21809006	42.36768723	47.71026993	0	26.4179287	3.91704154	22.76943588	5.362028122	8.705626488	0	0	5.383486271
KDM5B	0	0	0	0	0	0	57.96846771	50.42338562	40.25917816	0	0	0	54.29842377	30.17189789	66.20194244	34.63679504	31.43574905	14.39002609	0	0	0	0	0	0
DMBT1	108.3360214	173.891922	2016.733887	0	0	0	105.9400558	60.29144287	204.106842	0	0	0	39.53681183	62.15938568	207.7999115	65.87451935	0	0	0	0	18.82242012	0	0	0
PARP2	4.213758469	3.815700769	6.04450798	0	0	0	10.1894989	6.656199455	20.83807373	0	0	0	6.357362747	6.037231445	6.851174355	2.608537436	6.171117783	2.485182762	0	0	2.056329727	0	0	2.241983414
LIMD1	132.4078674	228.5740814	224.144577	26.32863617	29.87470627	21.30251122	84.27185822	86.70896912	128.3883514	2.174313784	4.86575222	0	142.5595703	135.1100922	277.4918213	14.08186913	27.00436401	9.592434883	23.12130737	11.49075794	16.71190834	0	0	3.628300667
SEC63	58.12783051	40.53792953	61.02428055	19.80363274	14.98500443	9.938323975	64.78858948	77.85073853	130.345459	7.221518993	6.492868423	6.034340382	66.29244995	73.59008789	83.54007721	95.49656677	139.9079742	73.53391266	20.83680153	24.13647079	20.27554512	5.120638847	4.439955711	3.540784836
ZC3H7B	48.10153198	27.14134407	59.19298172	4.047966957	14.22128105	4.285144806	84.52988434	61.19567871	104.7365799	0	0	0	74.81045532	62.65522385	125.6865845	5.246884346	10.38893032	8.022558212	22.18309402	23.11676216	15.74712944	0	0	5.938469887
TCF20	33.59333801	34.30910873	64.5099411	5.598304272	7.555056572	4.02927494	371.5992432	358.8883362	357.2983093	0	0	0	69.26352692	44.7484436	100.4174957	221.3879395	377.3493652	108.9121628	46.40994263	41.94347382	45.47077179	0	0	0
HMGXB4	32.54417038	2.018989563	0	0	0	0	8.884155273	7.941113949	21.12594795	0	0	0	1.70494175	15.90264511	0	4.030195236	4.41203928	0	0	0	0	0	0	0
NDRG3	103.3236465	96.23778534	131.9538727	48.22525787	109.2666168	51.25656128	167.5998077	135.5869293	167.2659149	67.0644989	72.62547302	84.24471283	139.5385437	119.8430252	162.7071533	80.73069	186.3800659	97.54252625	57.65424728	68.49599457	64.26133728	50.75938416	54.56600571	84.45668793
ARMCX3	29.12792969	39.95883179	58.87325287	5.619394779	7.836734295	0	40.12950134	76.25334167	101.8168716	0	4.694874763	9.87834549	47.85058594	41.26220322	63.18702698	41.98413467	52.23158264	35.69275284	14.94562531	10.16057682	13.51841736	0	2.18889451	2.484304428
SWAP70	231.1338043	187.088913	293.5210876	18.97958755	24.28201485	25.74753952	344.167511	304.1081543	361.8403625	0	0	0	235.0109711	190.5792389	283.6647949	92.6101532	108.1158371	43.78349686	68.32741547	86.77107239	71.62741089	0	0	14.88387012
SUN2	27.64020348	26.71250916	27.29917717	0	0	0	57.94059753	35.5655899	52.33184433	0	0	0	42.61008835	31.07145882	84.32843781	932.4795532	1249.683105	547.1177979	0	6.024742603	0	0	0	0
RSL24D1	79.82160187	71.28482819	193.9054565	9.045678139	24.30479622	0	222.4633026	207.4154816	216.2052155	9.064582825	6.635508537	4.286574364	122.2306442	49.30487442	98.14918518	21.01029778	43.24174881	20.8303833	21.95936966	0	0	10.1685791	5.392122746	0
LAMTOR3	53.48791504	40.6438179	60.19099426	11.16287518	13.93255806	0	49.2715416	57.79428864	173.6673279	11.44525814	14.49908733	22.50098991	41.01126099	0	0	23.38761139	63.2338295	27.37877274	0	0	9.337800026	8.48222065	0	17.1178627
LIMA1	4106.269531	3465.581055	4793.190918	86.42716217	119.2053528	77.61505127	1137.48938	974.3195801	898.5427246	17.24537277	47.70198059	37.01411438	584.4343262	505.8557434	792.1950073	107.805336	163.2987671	93.56666565	130.2119446	148.3639984	135.1882172	23.90624809	43.54272842	50.27191544
AFF4	45.21317673	25.50388336	56.27928925	504.8097839	1209.075073	0	277.7958069	264.212616	151.4279785	0	0	0	70.63271332	32.31185532	18.31552887	89.98154449	159.628418	12.71175289	18.12382126	31.5170784	29.28011322	1.441399574	4.048113346	0
SRP68	248.2052307	206.7790985	348.0551453	55.56132126	60.35747528	55.65242767	398.6940002	424.4784851	583.8005371	7.379550934	17.30084419	16.41243172	195.2218628	208.8397064	245.058548	57.30588531	95.95848083	32.75761414	94.71440887	97.52526093	94.55619812	11.51824951	13.7764101	20.70407104
MLH3	18.3417244	11.76140404	21.63871384	0	0	0	39.08177948	40.11823273	82.39173126	0	0	0	21.95867729	26.92922592	34.77019501	54.29146957	98.27106476	39.06825256	11.62931061	14.93883514	9.412822723	0	0	0
CHORDC1	99.25183868	97.43588257	167.6875916	22.32794952	20.27431107	16.91332626	127.3961334	133.7103882	187.9247131	10.29248333	14.18639278	11.45562935	129.4317169	140.9499054	239.8112793	64.73018646	111.8786774	50.19379807	31.04675674	27.79606438	32.39580154	18.11391068	15.76837826	12.98188591
TBK1	98.36211395	80.41778564	175.9234467	13.85962582	14.69162846	7.957297325	140.3178406	186.1875763	270.6661987	0	5.97414732	1.390739441	244.7582245	235.3009796	429.5817566	17.46362305	37.65219879	10.09821701	26.11245155	22.24591064	27.8744278	0	3.056188107	3.699209929
SEPTIN9	1199.078369	943.1986694	1773.753662	84.62940979	142.6107635	105.2738571	920.692627	915.2578125	719.0515137	3.189862251	5.880973816	8.191884995	327.4650574	265.5639648	545.4223633	51.83243179	71.49304962	15.79113197	346.3787231	467.7288208	338.9226685	12.02900887	22.05163383	21.84422874
TRPS1	77.90447998	14.71836853	79.27672577	98.27555084	0	59.23542023	237.5882568	227.7501373	206.3236084	0	0	0	68.80066681	22.70271111	53.49213409	125.9517365	207.6387024	70.58813477	18.9003067	44.94366074	31.90176964	0	51.69472885	0
DDX20	94.76545715	88.98778534	141.7781982	18.18094254	16.79598618	14.99465179	109.0648575	203.4061432	146.8310089	7.436302185	13.97190571	17.4125824	108.8377228	89.15151215	158.8561401	35.7033844	44.84284973	39.022892	26.57695389	25.66008949	46.08481979	7.041014194	11.51268482	9.714151382
GTF2IRD1	30.30167198	46.34790421	214.3855133	9.940044403	8.658014297	22.16973495	98.9437027	133.5236816	128.4464111	0	21.26933479	0	12.08317184	61.90222168	43.19171524	112.7622986	156.1593781	74.85687256	23.11471558	18.74684525	5.015032291	0	0	12.95121384
CEMIP2	21.69089127	23.23011017	37.29759979	1.325538635	8.213461876	8.13601017	41.42540359	48.20198822	49.62121201	0	0	0	11.52925396	8.139104843	29.41468239	19.42812538	55.98513031	13.26049042	5.152667999	0	0	0	3.561826229	0
USP25	18.35331917	20.04214096	37.14259338	0	0	0	50.44943237	41.99864578	70.63519287	0	0	0	54.0653801	86.4024353	160.4436798	11.16385841	20.50676727	23.01903152	1.218058944	9.106822968	0	0	0	0
NARF	13.13215065	17.68420792	46.81590271	16.26660347	12.97139835	42.05164719	78.56668091	54.94272614	74.11798859	13.1744175	29.20001221	32.4487381	21.06982994	32.21343231	63.88896179	59.08428192	83.7251358	40.15619659	17.41116333	11.66731071	18.15383339	17.94363022	28.76198006	11.71536446
BAIAP2L1	368.6074219	376.7912903	824.0223389	108.372345	127.1692886	7.342473507	344.7409058	401.2696533	80.16134644	2.874209166	0	0	182.1818695	134.2421265	399.1407166	10.32744217	82.17157745	1.947689056	151.1570587	156.9964294	156.4940033	11.45880699	20.24818802	6.523797512
SAP30BP	18.5421257	14.86110783	57.54790878	5.680163383	4.184246063	7.375789642	167.421463	150.6954346	170.0953674	0	0	0	15.23990536	16.29459953	37.28406525	147.9817505	295.1331177	140.390976	12.68929672	14.65682602	14.17188931	0	1.211651325	0
MED13	7.061011314	3.69644022	23.523283	0	0	0	41.07109451	37.83306885	72.00406647	0	0	0	8.181002617	11.29497337	17.22323608	10.87555885	23.55685043	7.966531277	15.99095154	0	2.871765375	0	0	9.752393723
PFDN2	454.1519775	439.0383911	499.8482056	14.03801918	17.94907379	13.6991806	121.6861038	125.2138596	89.17510223	2.124858856	13.9136591	10.90302563	115.3461227	72.25580597	85.68458557	38.34317017	47.21146774	22.50051117	42.10997391	16.3309269	30.06828117	3.884670734	9.225721359	2.133871078
GPN3	5.549562454	0	10.32532406	4.680379868	2.982460976	0	5.602988243	8.094456673	24.11270523	0	0	6.199583054	4.16426754	5.231846809	13.85123253	1.456679344	9.432486534	2.725054264	1.373353958	6.46957016	7.458430767	0	0	0
PUF60	742.1700439	612.9873047	994.1766357	65.70402527	64.10723877	86.98877716	1098.932861	1470.710693	1730.521851	0	6.040967941	7.099330425	816.8317871	720.3484497	1182.009644	454.8710938	712.9534912	395.6479492	243.2554932	157.5329285	178.3907318	28.46240234	18.53154182	38.53386307
