Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,composite_score,global_cv
ACTB,MLLT11,8.608689622202736,138.01579615372853,6965.700222222223,6591.25,41.42070638734911,0.10610692103463346,14.64443118401574,1,1.8383012010781654,2.662718428510908
ACTB,SYNPO,3.3475875688979073,7.336465333946432,307721.73222222226,340022.0,0.8033214200091465,0.07891607966752485,0.578965082771751,1,1.7873092048724173,1.536606855785187
ACTB,ZYX,2.5180586347203877,4.0499936673856585,323875.2222222222,360031.0,0.7240829080078686,0.1264089646788758,0.5119555064502244,1,1.7786873942586592,1.2123801949402355
ACTB,ZNF510,4.9163428474819435,161.19751340560268,16295.276888888888,0.0,1289.5801072448216,1.4142135623730951,455.93541935804427,1,1.765351103483483,4.795831523312719
ACTB,MISP,3.844640775686918,10.925540160112496,290018.00444444444,313161.93,1.3635367715089117,0.09491065282914946,1.036950149107367,1,1.756435240676991,1.6558848016919527
ACTB,IGKV3-15;IGKV3-7;IGKV3D-7,4.895872212178929,156.687296605139,15838.843555555553,0.0,1253.498372841112,1.4142135623730951,443.17859982112685,1,1.7256000356553982,4.79583152331272
ACTB,IGKV4-1,4.893399302987423,156.15106400810734,15784.576888888889,0.0,1249.2085120648587,1.414213562373095,441.6619049985093,1,1.7208710119626398,4.795831523312719
ACTB,TRYP,0.14498808109404893,4.105266102734821,243198.3333333335,523120.0,0.2880816955568566,0.26053965323540557,1.0695846068455952,1,1.714908031468853,0.33602588011799467
ACTB,CALD1,2.8883398962840756,5.45984677019339,292409.72733333334,337948.89,1.3220992327471,0.17856144562320303,0.9749181321669077,1,1.6947683978471018,1.4039994173205783
ACTB,ACTN4,3.66218283782559,9.676340384091478,282100.99,289727.89,1.995865550625157,0.15765390825085188,1.5255128791175707,1,1.666865998007709,1.66591694978363
ACTB,MAP3K4,8.390852177573555,118.67334619362423,5986.973555555556,2851.09,367.80228253028434,1.095762007454995,130.03774405652726,1,1.6533730603613768,3.8144120460166118
ACTB,LRRN2,4.843505815773955,145.7156087629244,14728.510222222221,0.0,1165.724870103395,1.414213562373095,412.14598032395895,1,1.6287095016705846,4.795831523312719
ACTB,IGHA2,4.84030608956807,145.0706803691971,14663.243555555555,0.0,1160.5654429535768,1.4142135623730954,410.3218473616218,1,1.6230051309109443,4.795831523312719
ACTB,TUBB6,0.7740559999549835,1.7992046959272578,258480.05555555562,439192.0,0.4464605392966858,0.2610787621112095,0.4697341347973636,1,1.6182599838448402,0.7444264150305273
ACTB,S100A8,4.836991747313275,144.40565972214122,14595.943555555556,0.0,1155.2452777771296,1.414213562373095,408.4408849249726,1,1.6171219352683666,4.2752615894831845
ACTB,CAP1,3.377755533825813,9.618916064805713,291995.2877777778,260104.6,2.8114781120736065,0.2704764084041284,2.6016898699494218,1,1.612784112613026,1.6330684430194875
ACTB,STREPT,0.18761308314074882,4.403625583853472,603637.777777778,-14030.0,0.016547043879046333,0.01452937946168825,0.06398194711500557,1,1.592252747565629,0.24469126136878433
ACTB,FHOD3,8.18009028249949,102.54335766230537,23477.207555555557,16791.5,127.13108050990863,0.43832799694433333,44.94762456406467,1,1.5767661337486223,2.4636120957325827
ACTB,MSN,1.5588769243036897,2.183004425498828,284662.0088888889,350641.6,0.67494771172689,0.22908828951853555,0.5001007498489198,1,1.5740301066809048,1.032074810290375
ACTB,IFI16,0.8842993418469239,1.880289304296232,256858.46666666662,398157.0,0.13196137625726392,0.07149053745148337,0.13442289292841342,1,1.5431407859324904,0.5944409500979426
ACTB,SPIRE2,8.18780016499125,103.09282481903483,5198.600222222223,5729.17,80.06053539005585,0.2745649252462887,28.305673739867036,1,1.5138253668713089,2.595949459943435
ACTB,IGHV3-49,4.776233087596562,132.74062444948945,13415.443555555556,0.0,1061.9249955959156,1.414213562373095,375.44718274868325,1,1.5137307496860442,4.79583152331272
ACTB,IGKV3-20,4.7739903846843745,132.32856856565243,13373.743555555555,0.0,1058.6285485252197,1.4142135623730954,374.2817127099275,1,1.5100713895092246,4.795831523312719
ACTB,TBCB,8.16437312598016,101.43228242672797,5114.576888888889,5711.15,95.07961088457657,0.3314104543473553,33.61571880453118,1,1.4981879360567525,2.8068956364649122
ACTB,TJP1,2.1877680188080313,3.4037291150819686,247676.2488888889,323421.84,0.36163093972169474,0.07937481680178071,0.27017037495251844,1,1.483732666208305,0.9536590407095189
ACTB,BSDC1,8.123606386247548,98.60619171264207,4971.576888888889,6652.18,200.83507636146342,0.7200959794145558,71.00592219765444,1,1.473398762863962,2.362174536283867
ACTB,FMNL3,8.105661551677056,97.38728363612152,4909.9002222222225,5226.15,35.795979525596536,0.12995320804068464,12.655789930882063,1,1.4591153558783705,2.6711612999294005
