Bait,Prey,mean_diff,mean_diff_FDR_shuffle,mean_diff_FDR_pairs,FDR
ACTB,CSRP1,71697.53333333333,1.0,1.0,0.003215434083601286
ACTB,WIPF1,12232.386666666664,1.0,1.0,0.046875
ACTB,PHACTR4,52269.822222222225,1.0,1.0,0.0
ACTB,OR6S1,2721.5468888888886,1.0,1.0,0.0655379574003277
ACTB,PLTP,2721.203555555556,1.0,1.0,0.0655379574003277
ACTB,EIF3C,67291.14111111112,1.0,1.0,0.01892744479495268
ACTB,SH2D4A,62014.997777777775,1.0,1.0,0.0
ACTB,MNDA,2712.2135555555556,1.0,1.0,0.0655379574003277
ACTB,SORBS2,32937.70333333333,1.0,1.0,0.009881422924901186
ACTB,RPS8,75709.81111111112,1.0,1.0,0.06477732793522267
ACTB,SSH2,40869.29666666667,1.0,1.0,0.0
ACTB,COBL,43755.191111111104,1.0,1.0,0.0028328611898017
ACTB,ZYG11A,2658.1935555555556,1.0,1.0,0.0655379574003277
ACTB,PRR11,45514.38888888889,1.0,1.0,0.0
ACTB,WHRN,2633.840222222222,1.0,1.0,0.0655379574003277
ACTB,NUP214,56974.80444444445,1.0,1.0,0.0574468085106383
ACTB,PPP4R1,44616.91888888888,1.0,1.0,0.00546448087431694
ACTB,CHMP4C,2574.206888888889,1.0,1.0,0.0655379574003277
ACTB,TBX2,2562.540222222222,1.0,1.0,0.0655379574003277
ACTB,SMG5,2557.516888888889,1.0,1.0,0.060790273556231005
ACTB,BBS1,2544.916888888889,1.0,1.0,0.060790273556231005
ACTB,PEG10,46787.35411111111,1.0,1.0,0.0
ACTB,DAD1,2533.2035555555553,1.0,1.0,0.060790273556231005
ACTB,CES1,2532.5135555555553,1.0,1.0,0.060790273556231005
ACTB,YJU2B,7574.39,1.0,1.0,0.04633620689655173
ACTB,BCL7A,2524.210222222222,1.0,1.0,0.060790273556231005
ACTB,XAB2,-30898.304444444424,1.0,1.0,1.0
ACTB,GPI,15396.615555555558,1.0,1.0,0.04701273261508325
ACTB,SPEG,18432.641111111112,1.0,1.0,0.04634581105169341
ACTB,DTWD2,5558.5922222222225,1.0,1.0,0.047116968698517295
ACTB,A2ML1,2476.5235555555555,1.0,1.0,0.060790273556231005
ACTB,PFDN1,2475.520222222222,1.0,1.0,0.060790273556231005
ACTB,ANKK1,2458.843555555555,1.0,1.0,0.060790273556231005
ACTB,FGG,2446.173555555555,1.0,1.0,0.060790273556231005
ACTB,BPIFB2,2439.860222222222,1.0,1.0,0.060790273556231005
ACTB,NUCB1,2438.1868888888885,1.0,1.0,0.060790273556231005
ACTB,ARHGAP17,63393.922222222216,1.0,1.0,0.01936619718309859
ACTB,SYT14,2404.843555555555,1.0,1.0,0.060790273556231005
ACTB,CAPS,2404.516888888889,1.0,1.0,0.060790273556231005
ACTB,TRAF4,2393.8635555555556,1.0,1.0,0.060790273556231005
ACTB,PCDH17,2388.1968888888887,1.0,1.0,0.060790273556231005
ACTB,BZW1,19768.478888888887,1.0,1.0,0.047135842880523734
ACTB,AMER1,540.1275555555555,1.0,1.0,0.046279814880740476
ACTB,G6PD,61437.72222222219,1.0,1.0,0.25822811012212793
ACTB,PSMC5,63945.72555555555,1.0,1.0,0.08143939393939394
ACTB,MSI2,2361.840222222222,1.0,1.0,0.060790273556231005
ACTB,CBFB,2351.880222222222,1.0,1.0,0.060790273556231005
ACTB,PEAK1,56106.58222222223,1.0,1.0,0.030882352941176472
ACTB,POLR2L,2347.5035555555555,1.0,1.0,0.060790273556231005
ACTB,TPRN,24163.065555555557,1.0,1.0,0.09247135842880523
ACTB,SURF2,2319.1768888888887,1.0,1.0,0.060790273556231005
ACTB,CCT2,56270.71333333334,1.0,1.0,0.0
ACTB,ST6GALNAC2,2317.170222222222,1.0,1.0,0.060790273556231005
ACTB,GUCD1,2316.2368888888886,1.0,1.0,0.060790273556231005
ACTB,GJA10,2308.840222222222,1.0,1.0,0.060790273556231005
ACTB,KANK2,62259.32444444445,1.0,1.0,0.008620689655172414
ACTB,LAMC3,2296.1635555555554,1.0,1.0,0.060790273556231005
ACTB,ZNF185,31942.211111111108,1.0,1.0,0.018083182640144666
ACTB,EEF1D,59147.009999999995,1.0,1.0,0.030927835051546393
ACTB,TMEM225,2278.1768888888887,1.0,1.0,0.060790273556231005
ACTB,DAAM1,11458.204444444444,1.0,1.0,0.04092949564298917
ACTB,ZNF30,2271.826888888889,1.0,1.0,0.060790273556231005
ACTB,MRTFA,35012.36555555555,1.0,1.0,0.00808080808080808
ACTB,TUSC2,2264.166888888889,1.0,1.0,0.060790273556231005
ACTB,ATXN7L3B,7896.767777777778,1.0,1.0,0.046993780234968904
ACTB,SPATA31C1;SPATA31C2,2257.5035555555555,1.0,1.0,0.060790273556231005
ACTB,FGL1,2249.516888888889,1.0,1.0,0.060790273556231005
ACTB,NOB1,42655.27555555555,1.0,1.0,0.006818181818181818
ACTB,CTNNA1,54829.03777777778,1.0,1.0,0.008888888888888889
ACTB,MTFR1,11583.897777777776,1.0,1.0,0.04378818737270876
ACTB,PSMB3,2193.5435555555555,1.0,1.0,0.060790273556231005
ACTB,EXOC3,56168.56444444445,1.0,1.0,0.0
ACTB,CTAGE15;CTAGE4;CTAGE6;CTAGE8;CTAGE9,2180.210222222222,1.0,1.0,0.060790273556231005
ACTB,ABLIM3,32874.97777777777,1.0,1.0,0.016483516483516484
ACTB,RHEB,55908.74444444445,1.0,1.0,0.033783783783783786
ACTB,MUC12,43776.21222222223,1.0,1.0,0.024279210925644917
ACTB,SPECC1,52786.42555555555,1.0,1.0,0.003125
ACTB,SLC6A15,2142.883555555555,1.0,1.0,0.060790273556231005
ACTB,NEURL4,2132.8735555555554,1.0,1.0,0.060790273556231005
ACTB,HSPE1,43932.35,1.0,1.0,0.006756756756756757
ACTB,LMNB2,2122.5235555555555,1.0,1.0,0.060790273556231005
ACTB,TCN1,2120.833555555555,1.0,1.0,0.060790273556231005
ACTB,SURF4,60141.49666666666,1.0,1.0,0.08680248007085917
ACTB,SCGB2A1,2115.166888888889,1.0,1.0,0.060790273556231005
ACTB,TPH1,2112.8735555555554,1.0,1.0,0.060790273556231005
ACTB,DPYSL2,59289.83111111111,1.0,1.0,0.019077901430842606
ACTB,ARHGAP35,52288.35555555555,1.0,1.0,0.07774538386783285
ACTB,PHACTR2,24171.866666666665,1.0,1.0,0.059748427672955975
ACTB,SCCPDH,2095.5068888888886,1.0,1.0,0.059850374064837904
ACTB,MMUT,2091.1868888888885,1.0,1.0,0.059850374064837904
ACTB,CACNA1G,2086.516888888889,1.0,1.0,0.059850374064837904
ACTB,ATP5PB,2072.5068888888886,1.0,1.0,0.059850374064837904
ACTB,RAI14,55315.144444444435,1.0,1.0,0.008695652173913044
ACTB,SMG8,30537.593333333338,1.0,1.0,0.011406844106463879
ACTB,AKR7A2,2060.2002222222222,1.0,1.0,0.059850374064837904
ACTB,GOLGB1,55724.8,1.0,1.0,0.0783289817232376
ACTB,RANBP2,40921.82888888891,1.0,1.0,0.3468565815324165
ACTB,GOLGA8S,2034.826888888889,1.0,1.0,0.05920078934385792
ACTB,AGPAT2,2015.5002222222224,1.0,1.0,0.05920078934385792
ACTB,RTL6,2009.1902222222225,1.0,1.0,0.05893813930832927
ACTB,KCTD4,2005.526888888889,1.0,1.0,0.05893813930832927
ACTB,MRTFB,28359.694444444445,1.0,1.0,0.03188405797101449
ACTB,SGK1,1983.8302222222223,1.0,1.0,0.05468399820708202
ACTB,EPS8L2,14062.898888888889,1.0,1.0,0.043074542171782304
ACTB,PLCE1,9927.995555555555,1.0,1.0,0.04625799172621286
ACTB,HS3ST2,1979.8502222222223,1.0,1.0,0.05468399820708202
ACTB,CORO2A,24061.562222222223,1.0,1.0,0.06060606060606061
ACTB,RTN4,51679.16666666667,1.0,1.0,0.05239687848383501
ACTB,TBXT,1969.5102222222224,1.0,1.0,0.05468399820708202
ACTB,NINJ1,1955.876888888889,1.0,1.0,0.05468399820708202
ACTB,CGN,9981.646666666667,1.0,1.0,0.04656949875577675
ACTB,SHC1,57447.11311111111,1.0,1.0,0.0
ACTB,CHL1,1932.4902222222224,1.0,1.0,0.05468399820708202
ACTB,ABCA4,1930.5368888888888,1.0,1.0,0.05468399820708202
ACTB,PLEKHG3,33223.0,1.0,1.0,0.018581081081081082
ACTB,KRT38,1928.836888888889,1.0,1.0,0.05468399820708202
ACTB,JPT2,52669.72777777776,1.0,1.0,0.049653579676674366
ACTB,SPIRE1,6577.746666666666,1.0,1.0,0.0430327868852459
ACTB,GRIN2C,1923.840222222222,1.0,1.0,0.05468399820708202
ACTB,FAM217A,1922.8268888888888,1.0,1.0,0.05468399820708202
ACTB,LINC03043,1920.1635555555556,1.0,1.0,0.05468399820708202
ACTB,PCBP2,52301.37777777777,1.0,1.0,0.1463773446119897
ACTB,SDR9C7,1908.8435555555557,1.0,1.0,0.05468399820708202
ACTB,TNS3,52038.55444444443,1.0,1.0,0.019748653500897665
ACTB,RPS3,63946.888888888905,1.0,1.0,0.04983012457531144
ACTB,GIGYF1,27235.794444444444,1.0,1.0,0.032716927453769556
ACTB,ERBIN,54629.61555555555,1.0,1.0,0.019543973941368076
ACTB,INSYN2A,1858.8335555555557,1.0,1.0,0.05468399820708202
ACTB,ARHGEF11,33149.76577777778,1.0,1.0,0.019064124783362217
ACTB,RPL13,62714.52222222222,1.0,1.0,0.018148820326678767
ACTB,NEK9,52615.846666666686,1.0,1.0,0.019332161687170474
ACTB,ACTMAP,11799.975555555557,1.0,1.0,0.046573519627411845
ACTB,TF,1852.8335555555557,1.0,1.0,0.05468399820708202
ACTB,FMNL1,28253.184444444447,1.0,1.0,0.053964757709251104
ACTB,CCT6A,50552.23333333333,1.0,1.0,0.007792207792207792
ACTB,PLAAT2,1845.5102222222224,1.0,1.0,0.05468399820708202
ACTB,CP,1836.8435555555557,1.0,1.0,0.05468399820708202
ACTB,BCKDHA,1836.1802222222225,1.0,1.0,0.05468399820708202
ACTB,FHOD1,41715.47777777778,1.0,1.0,0.006726457399103139
ACTB,TGFB1I1,49083.96666666666,1.0,1.0,0.08002689979825152
ACTB,ITPRID2,51719.445555555554,1.0,1.0,0.025525525525525526
ACTB,FASTKD3,1815.1802222222225,1.0,1.0,0.05468399820708202
ACTB,EZR,52102.852222222224,1.0,1.0,0.008213552361396304
ACTB,SDHB,1802.166888888889,1.0,1.0,0.05468399820708202
ACTB,RPL18,60408.444444444445,1.0,1.0,0.0332409972299169
ACTB,RAPH1,35984.01111111112,1.0,1.0,0.01818181818181818
ACTB,PNOC,1798.1802222222225,1.0,1.0,0.05468399820708202
ACTB,CORO1A,1797.486888888889,1.0,1.0,0.05468399820708202
ACTB,B3GNT3,1796.8235555555557,1.0,1.0,0.05468399820708202
ACTB,ZBTB5,1796.186888888889,1.0,1.0,0.05468399820708202
ACTB,FAM107B,8078.91,1.0,1.0,0.0464
ACTB,SH3PXD2B,42998.05555555556,1.0,1.0,0.019417475728155338
ACTB,POLG,1790.816888888889,1.0,1.0,0.05468399820708202
ACTB,PHKG2,27595.273333333334,1.0,1.0,0.018612521150592216
ACTB,MAT2B,1787.4935555555555,1.0,1.0,0.05468399820708202
ACTB,COBLL1,32892.76666666667,1.0,1.0,0.018518518518518517
ACTB,HSP90AA1,56809.19999999998,1.0,1.0,0.042997542997543
ACTB,FGD4,36859.2,1.0,1.0,0.011194029850746268
ACTB,SHTN1,48035.62000000001,1.0,1.0,0.0489749430523918
ACTB,NET1,1751.176888888889,1.0,1.0,0.05468399820708202
ACTB,ATP2A1,1726.206888888889,1.0,1.0,0.05468399820708202
ACTB,DPP7,1717.8602222222223,1.0,1.0,0.05468399820708202
ACTB,ADCK5,1711.5435555555557,1.0,1.0,0.05468399820708202
ACTB,TMIGD2,1708.8268888888888,1.0,1.0,0.05468399820708202
ACTB,PPL,49098.16466666667,1.0,1.0,0.07973102785782901
ACTB,R3HCC1,1703.1568888888892,1.0,1.0,0.05468399820708202
ACTB,DOCK7,47109.263333333336,1.0,1.0,0.07848837209302326
ACTB,IQGAP2,12278.655555555551,1.0,1.0,0.047337278106508875
ACTB,PLCD3,1671.5102222222222,1.0,1.0,0.05468399820708202
ACTB,PSMD12,38245.00088888888,1.0,1.0,0.007614213197969543
ACTB,MYPN,33614.89222222222,1.0,1.0,0.03483870967741935
ACTB,IGHG3,1647.836888888889,1.0,1.0,0.05468399820708202
ACTB,LRRC37B,1642.5335555555555,1.0,1.0,0.05468399820708202
ACTB,ACVR2A,1629.8602222222223,1.0,1.0,0.05468399820708202
ACTB,EPAS1,1621.5068888888889,1.0,1.0,0.05468399820708202
ACTB,PPP1R9A,15642.893333333332,1.0,1.0,0.04375476977868227
ACTB,FEZ1,1615.5035555555555,1.0,1.0,0.05468399820708202
ACTB,CALU,1612.146888888889,1.0,1.0,0.05468399820708202
ACTB,NACA2,1608.8202222222224,1.0,1.0,0.05468399820708202
ACTB,NAV3,1608.1535555555556,1.0,1.0,0.05468399820708202
ACTB,MYO1C,39622.97444444444,1.0,1.0,0.011385199240986717
ACTB,GM2A,1597.5435555555557,1.0,1.0,0.05468399820708202
ACTB,TRIP6,46293.98966666667,1.0,1.0,0.007653061224489796
ACTB,BRINP1,1590.1802222222225,1.0,1.0,0.05468399820708202
ACTB,ARHGAP42,27052.300000000003,1.0,1.0,0.08309037900874636
ACTB,CYBB,1586.816888888889,1.0,1.0,0.05468399820708202
ACTB,PKN1,47550.17333333333,1.0,1.0,0.011152416356877323
ACTB,OLFM4,1582.166888888889,1.0,1.0,0.05468399820708202
ACTB,SHROOM2,6482.8711111111115,1.0,1.0,0.047105004906771344
ACTB,VASP,31563.65022222222,1.0,1.0,0.018518518518518517
ACTB,DOLK,10867.974444444442,1.0,1.0,0.04658583280153159
ACTB,RPL22,53406.666666666686,1.0,1.0,0.00984251968503937
ACTB,EXOC4,40290.20000000001,1.0,1.0,0.018456375838926176
ACTB,PLEKHA6,5943.901111111111,1.0,1.0,0.04638515674984005
ACTB,WASH2P;WASH3P,6944.288888888889,1.0,1.0,0.04300798351789853
ACTB,OPHN1,11592.962222222222,1.0,1.0,0.04371029224904702
ACTB,C13orf42,1523.4835555555555,1.0,1.0,0.05174589819099706
ACTB,TJP2,34048.98888888889,1.0,1.0,0.019639934533551555
ACTB,LRFN5,1511.8235555555557,1.0,1.0,0.048159749412685984
ACTB,MACF1,39655.00555555556,1.0,1.0,0.019538188277087035
ACTB,ADGRE5,1511.486888888889,1.0,1.0,0.048159749412685984
ACTB,ARSB,1499.4902222222224,1.0,1.0,0.048159749412685984
ACTB,SPART,45586.8388888889,1.0,1.0,0.023291925465838508
ACTB,SUPT4H1,1491.5035555555555,1.0,1.0,0.048159749412685984
ACTB,CHST6,1488.486888888889,1.0,1.0,0.048159749412685984
ACTB,PFDN4,5061.3966666666665,1.0,1.0,0.04217651653215308
ACTB,PLS3,52709.6,1.0,1.0,0.0
ACTB,ITGAD,1443.8335555555557,1.0,1.0,0.04632768361581921
ACTB,CFAP47,1442.4802222222222,1.0,1.0,0.04632768361581921
ACTB,KIAA1522,31793.89111111111,1.0,1.0,0.033738191632928474
ACTB,USP54,18847.834444444445,1.0,1.0,0.046296296296296294
ACTB,SPECC1L,28797.46666666667,1.0,1.0,0.01938610662358643
ACTB,EIF4A1,51873.01111111113,1.0,1.0,0.10553321314658161
ACTB,TLN2,30735.866666666672,1.0,1.0,0.01948051948051948
ACTB,FRMD4B,1432.1602222222225,1.0,1.0,0.04632768361581921
ACTB,ARPC2,30791.87555555555,1.0,1.0,0.053162687669209945
ACTB,KRT7,46021.56222222223,1.0,1.0,0.05907172995780591
ACTB,NFKBIB,1424.4935555555555,1.0,1.0,0.04632768361581921
ACTB,JRKL,1422.8535555555554,1.0,1.0,0.04632768361581921
ACTB,HDLBP,43582.566999999995,1.0,1.0,0.05993690851735016
ACTB,MBOAT2,1772.1511111111113,1.0,1.0,0.04657886283327979
ACTB,DYRK4,1414.146888888889,1.0,1.0,0.04632768361581921
ACTB,EPB41L1,38373.031,1.0,1.0,0.01877133105802048
ACTB,H3-7,44955.88888888886,1.0,1.0,0.04942528735632184
ACTB,FLNC,42540.671111111114,1.0,1.0,0.008097165991902834
ACTB,PPP2R5A,4754.725888888889,1.0,1.0,0.047351806383725006
ACTB,NDN,1385.8268888888888,1.0,1.0,0.04632768361581921
ACTB,NGEF,1755.4877777777776,1.0,1.0,0.04660587639311044
ACTB,ANK1,1384.4902222222224,1.0,1.0,0.04632768361581921
ACTB,PDAP1,41739.119999999995,1.0,1.0,0.032303370786516857
ACTB,MYLK,8647.480000000001,1.0,1.0,0.04267499349466563
ACTB,MAD2L1,1376.4802222222222,1.0,1.0,0.04632768361581921
ACTB,CASP3,1375.816888888889,1.0,1.0,0.04632768361581921
ACTB,PLEKHO2,20103.42777777778,1.0,1.0,0.047216349541930935
ACTB,SDCBP2,1365.8435555555557,1.0,1.0,0.04632768361581921
ACTB,CADPS2,1365.8102222222224,1.0,1.0,0.04632768361581921
ACTB,PPP1R12B,3499.561111111111,1.0,1.0,0.04226454474302113
ACTB,DENND2C,1358.1535555555556,1.0,1.0,0.04632768361581921
ACTB,MINPP1,1357.816888888889,1.0,1.0,0.04632768361581921
ACTB,IGHD,1355.4935555555555,1.0,1.0,0.04632768361581921
ACTB,ANKRD17,43246.66333333334,1.0,1.0,0.049493813273340834
ACTB,EPB41L2,40249.24188888889,1.0,1.0,0.033093525179856115
ACTB,PXMP2,1350.8502222222223,1.0,1.0,0.04632768361581921
ACTB,TENT5B,1347.4935555555555,1.0,1.0,0.04632768361581921
ACTB,FBXO46,1346.1435555555556,1.0,1.0,0.04632768361581921
ACTB,ITPRIP,5121.464444444444,1.0,1.0,0.04702627939142462
ACTB,DNAJC6,1339.8202222222224,1.0,1.0,0.04632768361581921
ACTB,FLII,28732.300000000003,1.0,1.0,0.01951219512195122
ACTB,IGHV5-51,1335.166888888889,1.0,1.0,0.04632768361581921
ACTB,TTLL7,1334.8135555555557,1.0,1.0,0.04632768361581921
ACTB,CSN3,1322.826888888889,1.0,1.0,0.04632768361581921
ACTB,DVL3,36544.27777777777,1.0,1.0,0.03281027104136947
ACTB,GTPBP6,13092.467777777776,1.0,1.0,0.0472663139329806
ACTB,ADGRA3,1316.846888888889,1.0,1.0,0.04632768361581921
ACTB,PARP16,1300.4835555555555,1.0,1.0,0.04632768361581921
ACTB,BEGAIN,39655.97222222222,1.0,1.0,0.0323943661971831
ACTB,RPS6,48829.92222222223,1.0,1.0,0.08284883720930232
ACTB,PITPNM3,1707.3844444444444,1.0,1.0,0.04657886283327979
ACTB,MRPL22,1290.8235555555557,1.0,1.0,0.045488165680473376
ACTB,CORO1B,25904.544444444444,1.0,1.0,0.06487025948103792
ACTB,ITIH2,1285.5035555555555,1.0,1.0,0.045488165680473376
ACTB,PCBP1,44953.25555555556,1.0,1.0,0.08095238095238096
ACTB,DCLRE1B,1276.8202222222224,1.0,1.0,0.045488165680473376
ACTB,RPL21,48474.85555555555,1.0,1.0,0.04411764705882353
ACTB,GDF1,1273.4935555555558,1.0,1.0,0.045488165680473376
ACTB,PLEKHG5,1272.8535555555557,1.0,1.0,0.045488165680473376
ACTB,GAS2L3,1271.836888888889,1.0,1.0,0.045488165680473376
ACTB,TANC1,38472.30699999999,1.0,1.0,0.03248587570621469
ACTB,TOR1A,1265.8235555555557,1.0,1.0,0.045488165680473376
ACTB,EFHD2,30442.755555555552,1.0,1.0,0.02564102564102564
ACTB,CLINT1,39241.92877777776,1.0,1.0,0.04970414201183432
ACTB,DDHD2,11195.014444444443,1.0,1.0,0.043085655314757484
ACTB,NME3,10918.755555555555,1.0,1.0,0.042701863354037264
ACTB,ABCC2,1236.1802222222225,1.0,1.0,0.045488165680473376
ACTB,WIPF2,11717.607777777775,1.0,1.0,0.04563894523326572
ACTB,FGF14,1231.486888888889,1.0,1.0,0.045488165680473376
ACTB,GLO1,36317.42555555556,1.0,1.0,0.07996146435452794
ACTB,LZTS2,12777.326666666668,1.0,1.0,0.047281921618204804
ACTB,HOMER1,1224.8102222222224,1.0,1.0,0.045488165680473376
ACTB,ALDH3A1,11340.266666666666,1.0,1.0,0.047351806383725006
ACTB,CFH,1223.1535555555556,1.0,1.0,0.045488165680473376
ACTB,SYNRG,40895.186666666654,1.0,1.0,0.06461232604373758
ACTB,CYP17A1,1216.4735555555558,1.0,1.0,0.045303867403314914
ACTB,GALNT11,5594.351333333334,1.0,1.0,0.047519217330538085
ACTB,HTT,31181.322222222218,1.0,1.0,0.032116788321167884
ACTB,METAP2,3825.8877777777784,1.0,1.0,0.04683377308707124
ACTB,MYO1B,28903.36666666666,1.0,1.0,0.023112480739599383
ACTB,PRAG1,30304.85555555555,1.0,1.0,0.05981112277019937
ACTB,RPL3,38868.212222222224,1.0,1.0,0.043532338308457715
ACTB,RASSF6,1193.5102222222222,1.0,1.0,0.04655359076145796
ACTB,CISH,1187.1535555555556,1.0,1.0,0.04633887513264945
ACTB,LIMD1,23774.42222222222,1.0,1.0,0.06487025948103792
ACTB,MYL1;MYL3,21117.155555555553,1.0,1.0,0.04705495228693649
ACTB,ZSCAN20,1180.8335555555557,1.0,1.0,0.04633887513264945
ACTB,SMPDL3A,1180.1602222222225,1.0,1.0,0.04633887513264945
ACTB,GKN3P,1179.146888888889,1.0,1.0,0.04633887513264945
ACTB,DHX29,22292.41888888889,1.0,1.0,0.06504065040650407
ACTB,MED22,1176.4768888888889,1.0,1.0,0.04633887513264945
ACTB,JMY,26748.422222222227,1.0,1.0,0.07864077669902912
ACTB,XRN1,36972.50888888889,1.0,1.0,0.07988450433108758
ACTB,STAT3,39560.21222222222,1.0,1.0,0.08018867924528301
ACTB,IGHV1-69,1160.4835555555555,1.0,1.0,0.047100175746924426
ACTB,PLA2G4B,1157.146888888889,1.0,1.0,0.047100175746924426
ACTB,AHSG,44119.048888888894,1.0,1.0,0.011278195488721804
ACTB,ANKHD1,38752.614666666675,1.0,1.0,0.04310344827586207
ACTB,SIPA1,21739.91111111111,1.0,1.0,0.07331378299120235
ACTB,NECAP2,35941.456333333335,1.0,1.0,0.04994192799070848
ACTB,PIK3R3,1147.1435555555556,1.0,1.0,0.047519217330538085
ACTB,VIL1,1143.156888888889,1.0,1.0,0.047519217330538085
ACTB,FGFR1,1138.1435555555556,1.0,1.0,0.047058823529411764
ACTB,GAK,29012.146222222225,1.0,1.0,0.08561020036429873
ACTB,RPSA2,1134.8202222222224,1.0,1.0,0.047058823529411764
ACTB,ARHGDIB,1132.8135555555557,1.0,1.0,0.047058823529411764
ACTB,RANGAP1,36145.52555555556,1.0,1.0,0.05414235705950992
ACTB,C4BPA,1126.4768888888889,1.0,1.0,0.047058823529411764
ACTB,EDC3,34295.267555555554,1.0,1.0,0.05843110190936278
ACTB,C11orf68,1123.8235555555557,1.0,1.0,0.047058823529411764
ACTB,SERPING1,1121.1435555555556,1.0,1.0,0.047058823529411764
ACTB,PSMD7,9555.844444444445,1.0,1.0,0.04648241206030151
ACTB,CALML5,1118.8102222222224,1.0,1.0,0.047058823529411764
ACTB,COL22A1,1115.806888888889,1.0,1.0,0.047058823529411764
ACTB,MMP9,1115.1435555555556,1.0,1.0,0.047058823529411764
ACTB,NAGLU,1112.8235555555557,1.0,1.0,0.047058823529411764
ACTB,MYO6,32448.74,1.0,1.0,0.04976303317535545
ACTB,RPL7,42673.806666666664,1.0,1.0,0.023510971786833857
ACTB,SARDH,1107.156888888889,1.0,1.0,0.047058823529411764
ACTB,LPO,1104.1402222222223,1.0,1.0,0.047058823529411764
ACTB,VEZT,10655.60111111111,1.0,1.0,0.053433325521443635
ACTB,LACRT,1099.1435555555556,1.0,1.0,0.0468215994531784
ACTB,CDH5,1098.8035555555557,1.0,1.0,0.0468215994531784
ACTB,ASAP1,18623.4,1.0,1.0,0.05325443786982249
ACTB,UPF1,35932.62111111112,1.0,1.0,0.06610821824767942
ACTB,CRYBG3,34773.432222222225,1.0,1.0,0.04914285714285714
ACTB,KIFC3,12269.678888888888,1.0,1.0,0.04730617608409987
ACTB,WNK1,34192.08666666667,1.0,1.0,0.03387533875338753
ACTB,ASAP2,8341.628888888888,1.0,1.0,0.04684866868891136
ACTB,PIGU,9154.916666666666,1.0,1.0,0.04660587639311044
ACTB,CYB5R1,1071.136888888889,1.0,1.0,0.0468215994531784
ACTB,MIEF1,1069.8235555555557,1.0,1.0,0.0468215994531784
ACTB,EIF3F,37888.80555555558,1.0,1.0,0.05083478694243708
ACTB,PAF1,33262.193333333315,1.0,1.0,0.18239926948978427
ACTB,PABPC1,37680.58,1.0,1.0,0.054466230936819175
ACTB,ERLIN2,830.3634444444446,1.0,1.0,0.04657441781977725
ACTB,ACAP3,1047.4902222222222,1.0,1.0,0.04633074061548867
ACTB,GLIS2,1044.1402222222223,1.0,1.0,0.04633074061548867
ACTB,KCNA10,1039.8035555555557,1.0,1.0,0.04633074061548867
ACTB,KRT4,9213.161111111109,1.0,1.0,0.05338328260360571
ACTB,SLK,32930.24,1.0,1.0,0.06471183013144591
ACTB,DIAPH3,33687.185333333335,1.0,1.0,0.045346062052505964
ACTB,GCN1,33964.69777777778,1.0,1.0,0.062370062370062374
ACTB,MYH10,15324.046666666669,1.0,1.0,0.07867820613690008
ACTB,CDC42,1026.1502222222225,1.0,1.0,0.04633074061548867
ACTB,KCT2,9015.32111111111,1.0,1.0,0.04702627939142462
ACTB,PDCL,23866.13111111111,1.0,1.0,0.08710801393728224
ACTB,GDAP2,1020.466888888889,1.0,1.0,0.04633074061548867
ACTB,ATXN2L,33338.974444444444,1.0,1.0,0.09413828387662622
ACTB,MADD,30297.12977777778,1.0,1.0,0.059417297545308556
ACTB,PPP1R9B,13366.161111111112,1.0,1.0,0.05799445471349353
ACTB,NF2,35184.68999999999,1.0,1.0,0.04315659679408138
ACTB,VDAC3,39688.826666666675,1.0,1.0,0.05754614549402823
ACTB,PLAA,35324.99888888889,1.0,1.0,0.0873215785054576
ACTB,HFM1,994.4702222222222,1.0,1.0,0.04666666666666667
ACTB,RBBP4,13273.935555555552,1.0,1.0,0.053091080698442664
ACTB,HIPK2,991.8035555555556,1.0,1.0,0.04666666666666667
ACTB,PABPC4,31818.084444444452,1.0,1.0,0.03225806451612903
ACTB,NDUFA10,10033.462555555554,1.0,1.0,0.07992164544564152
ACTB,MYL6,40950.01111111112,1.0,1.0,0.0069605568445475635
ACTB,TIGD5,980.4835555555557,1.0,1.0,0.04666666666666667
ACTB,PPP1CB,31119.509999999987,1.0,1.0,0.03479381443298969
ACTB,RPS23,39426.36666666667,1.0,1.0,0.08488805970149253
ACTB,GPRIN1,10166.776666666668,1.0,1.0,0.04116094986807388
ACTB,ODC1,972.4835555555557,1.0,1.0,0.04640371229698376
ACTB,PAWR,5520.0723333333335,1.0,1.0,0.04290853031860226
ACTB,PRG2,970.4835555555557,1.0,1.0,0.04640371229698376
ACTB,AFM,969.8268888888888,1.0,1.0,0.04640371229698376
ACTB,TTC9C,30090.433333333334,1.0,1.0,0.048919226393629126
ACTB,NIBAN2,34498.067777777775,1.0,1.0,0.04948216340621404
ACTB,ZC3HAV1,33813.11777777777,1.0,1.0,0.046153846153846156
ACTB,PTPRS,945.1535555555556,1.0,1.0,0.04664723032069971
ACTB,NLN,3838.431111111111,1.0,1.0,0.04657097288676236
ACTB,ODAD4,943.1502222222222,1.0,1.0,0.04664723032069971
ACTB,FOLH1;FOLH1B,943.1335555555556,1.0,1.0,0.04664723032069971
ACTB,DIAPH2,27619.029222222223,1.0,1.0,0.0888704318936877
ACTB,RIMKLB,941.4902222222222,1.0,1.0,0.04664723032069971
ACTB,CRNN,940.4768888888888,1.0,1.0,0.04664723032069971
ACTB,PTPRK,12871.752666666667,1.0,1.0,0.04305233307553493
