Bait,Prey,log_fold_change,snr,mean_diff,median_diff,replicate_fold_change_sd,bait_cv,bait_control_sd_ratio,zero_or_neg_fc,nonzero_reps,reps_above_ctrl_med,single_rep_flag,composite_score,global_cv,predicted_probability,FDR,global_cv_flag
EIF4A2,SNAP29,-1.4717643557753033,4.969743061023343,-1032.4246666666668,-1056.54,0.1551751801604419,0.430407194021256,2.1390131659016647,0,3,0,0,-0.0372033598455504,0.3998222252795188,0.03369999999999999,1.0,
EIF4A2,SNAPIN,-0.4518781781689416,11.057155388937536,-325.1560000000002,-370.5190000000001,0.0299831541688332,0.0410121129012263,0.4534773051775093,0,3,0,0,0.0749470351057146,0.1441574205540936,0.0008,1.0,likely background
EIF4A2,SND1,-0.9128525070519284,8.34457867410608,-1348.553333333333,-1335.84,0.0323927649596192,0.0609890941338577,0.5089282942624378,0,3,0,0,0.0102153784939054,0.2754747794793934,0.0005,1.0,
EIF4A2,SNIP1,-0.5099016861474793,12.097379562276153,-429.3833333333335,-471.84000000000015,0.1936600558824859,0.2757667744815039,3.3360553415673624,0,3,0,0,0.0672761171953529,0.211095802255173,0.060399999999999954,1.0,likely background
EIF4A2,SNRNP200,-0.2418827666573358,7.264162561639685,-562.4100000000003,-642.3300000000004,0.0922884714155017,0.1091356292156035,0.7927789518889777,0,3,0,0,0.089456973755527,0.124481716341578,0.007200000000000003,1.0,likely background
EIF4A2,SNRNP27,0.1350139337997482,44.480849447367,2582.099999999995,3656.2000000000007,0.1138038039159439,0.1036376340157991,4.60988999573808,1,3,2,0,0.2094172622854421,0.1635591001739079,0.6177999999999997,0.25303643724696356,likely background
EIF4A2,SNRNP40,0.2771145765973741,13.912204018670208,161.01433333333318,168.33499999999992,0.0085819613174794,0.0070822350585972,0.0985294990433833,1,3,3,0,0.1556874793929102,0.1706351397500723,0.3485999999999999,1.0,likely background
EIF4A2,SNRNP70,0.0560243837330001,21.878359234039692,120.52000000000044,97.11999999999988,0.0271283528352202,0.026095317355908,0.5709227274388272,1,3,3,0,0.13339541586071,0.0758766840853354,0.1925,1.0,likely background
EIF4A2,SNRPA,0.425365179098127,14.999286725007575,362.6773333333333,292.8399999999999,0.2324698941934947,0.1731100468512646,2.596527227701613,1,3,3,0,0.1729620740699001,0.1832830068677428,0.44759999999999983,1.0,likely background
EIF4A2,SNRPA1,0.088013003780439,16.332796794125564,100.1166666666668,122.65999999999984,0.0514841178861399,0.0484376213472831,0.7911218266559744,1,3,3,0,0.1366041258496941,0.2528341142415911,0.2219,1.0,
EIF4A2,SNRPB2,-1.8574719940287696,0.3809256592955395,-536.6303333333334,-700.142,0.1995869848874075,0.7232738137018241,0.2755135543355665,0,2,0,0,-0.0658471407974146,0.730629841549749,0.0253,1.0,
