Bait	PreyGene	#Rep	AvgP	BFDR
ACTB	CEP170	3	0.2746	0.5359
CTNNA1	CEP170	3	0.1403	0.6539
MAPRE3	CEP170	3	0.3743	0.3152
KRT8	PPP1R15B	3	0.3204	0.4824
LMNA	PPP1R15B	3	0.0675	0.7193
ACTB	PPP1R15B	3	0.3017	0.5070
CTNNA1	PPP1R15B	3	0.1341	0.6596
MAPRE3	PPP1R15B	3	0.1764	0.6225
KRT8	ODR4	3	0.2487	0.5620
LMNA	ODR4	3	0.3400	0.3924
LMNA	SNAPC4	3	0.0046	0.8380
ACTB	SNAPC4	3	0.0005	0.8621
MAPRE3	SNAPC4	3	0.0000	0.8712
KRT8	NOL9	3	0.0042	0.8397
LMNA	NOL9	3	0.0015	0.8537
ACTB	NOL9	3	0.0010	0.8573
MAPRE3	NOL9	3	0.0000	0.8712
KRT8	NHSL1	3	0.2118	0.5932
ACTB	NHSL1	3	0.0348	0.7566
CTNNA1	NHSL1	3	0.0021	0.8502
MAPRE3	NHSL1	3	0.0002	0.8663
KRT8	CEP85L	3	0.7378	0.0388
MAPRE3	CEP85L	3	0.0183	0.7886
KRT8	SZT2	3	0.1003	0.6886
ACTB	SZT2	3	0.0041	0.8402
LMNA	ZNF362	3	0.0385	0.7511
KRT8	CC2D1B	3	0.2643	0.5468
LMNA	CC2D1B	3	0.0197	0.7849
ACTB	CC2D1B	3	0.0057	0.8332
MAPRE3	CC2D1B	3	0.0188	0.7873
KRT8	FNBP1L	3	0.0227	0.7776
LMNA	FNBP1L	3	0.0018	0.8519
ACTB	FNBP1L	3	0.2503	0.5603
CTNNA1	FNBP1L	3	0.0005	0.8621
MAPRE3	FNBP1L	3	0.0053	0.8350
KRT8	FAM83B	3	0.9990	0.0000
ACTB	FAM83B	3	0.0098	0.8168
KRT8	RARS2	3	0.6667	0.0696
ACTB	RARS2	3	0.3333	0.4115
KRT8	FKBP15	3	0.0195	0.7855
LMNA	FKBP15	3	0.0007	0.8600
ACTB	FKBP15	3	0.0199	0.7843
CTNNA1	FKBP15	3	0.0002	0.8663
MAPRE3	FKBP15	3	0.0024	0.8483
LMNA	DDX59	3	0.6890	0.0525
ACTB	DDX59	3	0.0063	0.8308
KRT8	ODAD2	3	1.0000	0.0000
KRT8	GPATCH4	3	0.2826	0.5275
LMNA	GPATCH4	3	0.3685	0.3257
ACTB	GPATCH4	3	0.2837	0.5269
CTNNA1	GPATCH4	3	0.1276	0.6650
MAPRE3	GPATCH4	3	0.3070	0.5002
KRT8	LRIF1	3	0.0002	0.8663
LMNA	LRIF1	3	0.0085	0.8220
ACTB	LRIF1	3	0.0002	0.8663
MAPRE3	LRIF1	3	0.0003	0.8647
ACTB	IBA57	3	0.0035	0.8429
KRT8	HECTD3	3	0.0041	0.8402
MAPRE3	HECTD3	3	0.0000	0.8712
KRT8	UBR4	3	0.5061	0.1874
LMNA	UBR4	3	0.2353	0.5736
ACTB	UBR4	3	0.2987	0.5111
CTNNA1	UBR4	3	0.1102	0.6803
MAPRE3	UBR4	3	0.2045	0.5998
KRT8	STXBP5	3	0.0204	0.7829
LMNA	STXBP5	3	0.0121	0.8085
ACTB	STXBP5	3	0.0143	0.8008
CTNNA1	STXBP5	3	0.0000	0.8712
MAPRE3	STXBP5	3	0.0063	0.8308
KRT8	KIAA1217	3	0.1472	0.6476
LMNA	KIAA1217	3	0.0012	0.8558
ACTB	KIAA1217	3	0.0225	0.7780
CTNNA1	KIAA1217	3	0.1779	0.6209
MAPRE3	KIAA1217	3	0.2642	0.5469
KRT8	ARHGAP21	3	0.0217	0.7797
LMNA	ARHGAP21	3	0.0001	0.8682
ACTB	ARHGAP21	3	0.1082	0.6820
CTNNA1	ARHGAP21	3	0.0997	0.6892
MAPRE3	ARHGAP21	3	0.0064	0.8304
KRT8	BEND3	3	0.2176	0.5885
LMNA	BEND3	3	0.3259	0.4756
ACTB	BEND3	3	0.1868	0.6127
CTNNA1	BEND3	3	0.0102	0.8152
MAPRE3	BEND3	3	0.1095	0.6810
KRT8	CAMSAP1	3	0.0674	0.7195
LMNA	CAMSAP1	3	0.0021	0.8502
ACTB	CAMSAP1	3	0.0135	0.8037
CTNNA1	CAMSAP1	3	0.0009	0.8582
MAPRE3	CAMSAP1	3	0.0362	0.7543
KRT8	UBAP2	3	0.2797	0.5304
LMNA	UBAP2	3	0.0720	0.7154
ACTB	UBAP2	3	0.2514	0.5590
CTNNA1	UBAP2	3	0.0639	0.7227
MAPRE3	UBAP2	3	0.2091	0.5958
KRT8	QNG1	3	0.9977	0.0001
LMNA	QNG1	3	0.3674	0.3287
KRT8	KIF24	3	0.6944	0.0513
ACTB	KIF24	3	0.0165	0.7936
MAPRE3	KIF24	3	0.0731	0.7144
KRT8	GORAB	3	0.0111	0.8119
ACTB	GORAB	3	0.0178	0.7901
KRT8	TSTD2	3	0.3322	0.4652
LMNA	TSTD2	3	0.1082	0.6820
ACTB	TSTD2	3	0.3094	0.4966
CTNNA1	TSTD2	3	0.1268	0.6661
MAPRE3	TSTD2	3	0.2392	0.5706
KRT8	HENMT1	3	0.1061	0.6837
LMNA	HENMT1	3	0.0133	0.8044
ACTB	HENMT1	3	0.0165	0.7936
MAPRE3	HENMT1	3	0.0003	0.8647
KRT8	RBM26	3	0.0001	0.8682
LMNA	RBM26	3	0.0136	0.8031
ACTB	RBM26	3	0.0005	0.8621
MAPRE3	RBM26	3	0.0003	0.8647
KRT8	ATAD3B	3	0.2370	0.5722
LMNA	ATAD3B	3	0.0100	0.8159
CTNNA1	ATAD3B	3	0.0506	0.7367
KRT8	WLS	3	0.0303	0.7635
LMNA	WLS	3	0.6770	0.0577
ACTB	WLS	3	0.0130	0.8054
MAPRE3	WLS	3	0.0006	0.8612
KRT8	CCDC18	3	0.0748	0.7124
ACTB	CCDC18	3	0.0124	0.8074
MAPRE3	CCDC18	3	0.0014	0.8544
KRT8	INTS11	3	0.2116	0.5934
LMNA	INTS11	3	0.2844	0.5260
ACTB	INTS11	3	0.1105	0.6798
CTNNA1	INTS11	3	0.0078	0.8246
MAPRE3	INTS11	3	0.0558	0.7308
KRT8	TUT4	3	0.0126	0.8068
ACTB	TUT4	3	0.0133	0.8044
MAPRE3	TUT4	3	0.0027	0.8469
KRT8	CEP162	3	0.0415	0.7474
MAPRE3	CEP162	3	0.0579	0.7285
KRT8	RC3H1	3	0.0121	0.8085
ACTB	RC3H1	3	0.0032	0.8442
MAPRE3	RC3H1	3	0.0001	0.8682
KRT8	SH3PXD2A	3	0.0129	0.8057
ACTB	SH3PXD2A	3	0.2688	0.5421
MAPRE3	SH3PXD2A	3	0.4141	0.2493
KRT8	H3-7	3	0.1428	0.6515
LMNA	H3-7	3	0.0941	0.6945
ACTB	H3-7	3	0.1476	0.6472
CTNNA1	H3-7	3	0.0150	0.7983
MAPRE3	H3-7	3	0.0240	0.7750
KRT8	IFFO2	3	0.9961	0.0002
LMNA	IFFO2	3	0.3056	0.5020
KRT8	NT5DC1	3	0.0895	0.6987
LMNA	NT5DC1	3	0.0992	0.6896
ACTB	NT5DC1	3	0.2263	0.5811
CTNNA1	NT5DC1	3	0.0141	0.8015
MAPRE3	NT5DC1	3	0.0102	0.8152
LMNA	TMCO4	3	0.3333	0.4115
KRT8	AHDC1	3	0.0003	0.8647
LMNA	AHDC1	3	0.0102	0.8152
ACTB	AHDC1	3	0.0002	0.8663
MAPRE3	AHDC1	3	0.0000	0.8712
KRT8	VPS13D	3	0.0165	0.7936
LMNA	VPS13D	3	0.0533	0.7336
ACTB	VPS13D	3	0.0043	0.8392
MAPRE3	VPS13D	3	0.0002	0.8663
KRT8	PRR14L	3	0.0023	0.8489
LMNA	PRR14L	3	0.0513	0.7357
ACTB	PRR14L	3	0.0009	0.8582
MAPRE3	PRR14L	3	0.0004	0.8632
KRT8	LIN9	3	0.0025	0.8479
LMNA	LIN9	3	0.0115	0.8103
ACTB	LIN9	3	0.0010	0.8573
MAPRE3	LIN9	3	0.0000	0.8712
KRT8	CROCC	3	0.2345	0.5748
LMNA	ASPHD1	3	0.6667	0.0696
KRT8	LYRM7	3	0.9216	0.0054
LMNA	LYRM7	3	0.1317	0.6618
ACTB	LYRM7	3	0.2547	0.5555
CTNNA1	LYRM7	3	0.0261	0.7709
KRT8	RIF1	3	0.1794	0.6194
LMNA	RIF1	3	0.3139	0.4909
ACTB	RIF1	3	0.1791	0.6197
CTNNA1	RIF1	3	0.0672	0.7196
MAPRE3	RIF1	3	0.1497	0.6456
KRT8	VPS53	3	0.0293	0.7654
LMNA	VPS53	3	0.0001	0.8682
ACTB	VPS53	3	0.0339	0.7580
MAPRE3	VPS53	3	0.0006	0.8612
KRT8	STRIP1	3	0.0196	0.7852
LMNA	STRIP1	3	0.0014	0.8544
ACTB	STRIP1	3	0.0136	0.8031
CTNNA1	STRIP1	3	0.0000	0.8712
MAPRE3	STRIP1	3	0.0008	0.8590
KRT8	CEP350	3	0.3507	0.3622
LMNA	CEP350	3	0.0839	0.7036
ACTB	CEP350	3	0.2780	0.5328
CTNNA1	CEP350	3	0.2426	0.5678
MAPRE3	CEP350	3	0.2850	0.5257
KRT8	CDC42BPA	3	0.0113	0.8111
LMNA	CDC42BPA	3	0.0005	0.8621
ACTB	CDC42BPA	3	0.0086	0.8215
CTNNA1	CDC42BPA	3	0.0004	0.8632
MAPRE3	CDC42BPA	3	0.0001	0.8682
KRT8	RPRD2	3	0.1021	0.6871
LMNA	RPRD2	3	0.2021	0.6015
ACTB	RPRD2	3	0.1136	0.6771
CTNNA1	RPRD2	3	0.0048	0.8371
MAPRE3	RPRD2	3	0.0515	0.7355
LMNA	RNF220	3	0.0156	0.7963
LMNA	ANGEL2	3	1.0000	0.0000
KRT8	PRPF38B	3	0.0952	0.6934
LMNA	PRPF38B	3	0.0334	0.7585
ACTB	PRPF38B	3	0.0275	0.7681
CTNNA1	PRPF38B	3	0.0020	0.8508
MAPRE3	PRPF38B	3	0.0023	0.8489
KRT8	RNF20	3	0.0013	0.8550
LMNA	RNF20	3	0.0246	0.7737
ACTB	RNF20	3	0.0006	0.8612
MAPRE3	RNF20	3	0.0000	0.8712
KRT8	PDE4DIP	3	0.0216	0.7801
LMNA	PDE4DIP	3	0.0020	0.8508
ACTB	PDE4DIP	3	0.0144	0.8004
CTNNA1	PDE4DIP	3	0.0028	0.8464
MAPRE3	PDE4DIP	3	0.9305	0.0046
KRT8	ZNF318	3	0.1727	0.6257
LMNA	ZNF318	3	0.3181	0.4853
ACTB	ZNF318	3	0.2985	0.5115
CTNNA1	ZNF318	3	0.0241	0.7748
MAPRE3	ZNF318	3	0.1938	0.6080
KRT8	FAM171A1	3	0.0033	0.8438
ACTB	FAM171A1	3	0.0035	0.8429
CTNNA1	FAM171A1	3	0.0000	0.8712
KRT8	ARHGEF16	3	0.2384	0.5710
ACTB	ARHGEF16	3	0.0098	0.8168
MAPRE3	ARHGEF16	3	0.0003	0.8647
KRT8	CDKAL1	3	0.0085	0.8220
LMNA	CDKAL1	3	0.0124	0.8074
ACTB	CDKAL1	3	0.0051	0.8359
CTNNA1	CDKAL1	3	0.0000	0.8712
MAPRE3	CDKAL1	3	0.0003	0.8647
LMNA	MYSM1	3	1.0000	0.0000
KRT8	FOCAD	3	0.0333	0.7586
LMNA	FOCAD	3	0.0058	0.8327
ACTB	FOCAD	3	0.0145	0.8000
MAPRE3	FOCAD	3	0.0014	0.8544
LMNA	TAF3	3	0.0008	0.8590
KRT8	TASOR2	3	0.2372	0.5719
LMNA	TASOR2	3	0.2873	0.5240
ACTB	TASOR2	3	0.2363	0.5727
CTNNA1	TASOR2	3	0.0528	0.7343
MAPRE3	TASOR2	3	0.1706	0.6275
LMNA	RSBN1	3	0.0028	0.8464
KRT8	DAB2IP	3	0.0288	0.7663
ACTB	DAB2IP	3	0.0211	0.7813
CTNNA1	DAB2IP	3	0.0007	0.8600
MAPRE3	DAB2IP	3	0.0027	0.8469
KRT8	LYPLAL1	3	0.0226	0.7778
LMNA	LYPLAL1	3	0.0044	0.8389
ACTB	LYPLAL1	3	0.0349	0.7564
CTNNA1	LYPLAL1	3	0.0018	0.8519
MAPRE3	LYPLAL1	3	0.0001	0.8682
KRT8	ECPAS	3	0.0275	0.7681
LMNA	ECPAS	3	0.0138	0.8025
ACTB	ECPAS	3	0.0164	0.7940
CTNNA1	ECPAS	3	0.0004	0.8632
MAPRE3	ECPAS	3	0.0044	0.8389
KRT8	TUT7	3	0.0202	0.7835
LMNA	TUT7	3	0.0008	0.8590
ACTB	TUT7	3	0.0124	0.8074
CTNNA1	TUT7	3	0.0004	0.8632
MAPRE3	TUT7	3	0.0139	0.8022
KRT8	DENND4C	3	0.3520	0.3590
LMNA	DENND4C	3	0.1309	0.6624
ACTB	DENND4C	3	0.3102	0.4957
CTNNA1	DENND4C	3	0.1849	0.6145
MAPRE3	DENND4C	3	0.2425	0.5678
KRT8	NAA35	3	0.0008	0.8590
KRT8	CARMIL1	3	0.0689	0.7179
LMNA	CARMIL1	3	0.0018	0.8519
ACTB	CARMIL1	3	0.0275	0.7681
CTNNA1	CARMIL1	3	0.0004	0.8632
MAPRE3	CARMIL1	3	0.0027	0.8469
KRT8	ZMYM4	3	0.0008	0.8590
LMNA	ZMYM4	3	0.0183	0.7886
ACTB	ZMYM4	3	0.0003	0.8647
MAPRE3	ZMYM4	3	0.0074	0.8260
KRT8	OBI1	3	0.0213	0.7808
LMNA	OBI1	3	0.0786	0.7089
ACTB	OBI1	3	0.0035	0.8429
CTNNA1	OBI1	3	0.0000	0.8712
MAPRE3	OBI1	3	0.0003	0.8647
LMNA	USPL1	3	0.3350	0.4062
KRT8	FHIP2A	3	0.0136	0.8031
ACTB	FHIP2A	3	0.0119	0.8091
MAPRE3	FHIP2A	3	0.0014	0.8544
LMNA	TENT4A	3	0.1305	0.6627
MAPRE3	TENT4A	3	0.3332	0.4624
KRT8	KRT79	3	1.0000	0.0000
KRT8	RNF123	3	0.7241	0.0436
LMNA	RNF123	3	0.1328	0.6607
ACTB	RNF123	3	0.3284	0.4720
KRT8	FBXW9	3	0.0168	0.7927
LMNA	FBXW9	3	0.0011	0.8566
ACTB	FBXW9	3	0.0080	0.8239
MAPRE3	FBXW9	3	0.0002	0.8663
KRT8	RNF213	3	0.0274	0.7684
LMNA	RNF213	3	0.0082	0.8230
ACTB	RNF213	3	0.0154	0.7970
CTNNA1	RNF213	3	0.0004	0.8632
MAPRE3	RNF213	3	0.0028	0.8464
KRT8	TNS2	3	0.3462	0.3721
LMNA	TNS2	3	0.0024	0.8483
MAPRE3	TNS2	3	0.0021	0.8502
KRT8	KANK2	3	0.3314	0.4669
LMNA	KANK2	3	0.0931	0.6954
ACTB	KANK2	3	0.3145	0.4898
CTNNA1	KANK2	3	0.2011	0.6024
MAPRE3	KANK2	3	0.2045	0.5998
KRT8	WASHC2A	3	0.2928	0.5177
LMNA	WASHC2A	3	0.1060	0.6839
ACTB	WASHC2A	3	0.3202	0.4827
CTNNA1	WASHC2A	3	0.1912	0.6097
MAPRE3	WASHC2A	3	0.2306	0.5777
LMNA	LPCAT4	3	0.3333	0.4115
KRT8	WDR25	3	0.6667	0.0696
LMNA	WDR25	3	0.6667	0.0696
KRT8	STEAP3	3	0.0002	0.8663
ACTB	STEAP3	3	0.0027	0.8469
CTNNA1	STEAP3	3	0.0009	0.8582
MAPRE3	STEAP3	3	0.0000	0.8712
KRT8	FAM91A1	3	0.0171	0.7919
KRT8	ICE2	3	0.0049	0.8367
LMNA	ICE2	3	0.0014	0.8544
ACTB	ICE2	3	0.0012	0.8558
MAPRE3	ICE2	3	0.0000	0.8712
KRT8	LARP1B	3	0.3288	0.4714
ACTB	LARP1B	3	0.0062	0.8312
MAPRE3	LARP1B	3	0.0006	0.8612
KRT8	CEP135	3	1.0000	0.0000
ACTB	CEP135	3	0.2056	0.5990
MAPRE3	CEP135	3	0.6527	0.1464
KRT8	TBC1D9B	3	0.0612	0.7255
ACTB	TBC1D9B	3	0.0033	0.8438
LMNA	MAP1S	3	0.0005	0.8621
ACTB	MAP1S	3	0.0125	0.8071
MAPRE3	MAP1S	3	0.0467	0.7413
KRT8	PPP2R2D	3	0.0007	0.8600
KRT8	ARL6IP4	3	0.0437	0.7448
LMNA	ARL6IP4	3	0.1361	0.6578
ACTB	ARL6IP4	3	0.0174	0.7910
CTNNA1	ARL6IP4	3	0.0043	0.8392
MAPRE3	ARL6IP4	3	0.0052	0.8354
KRT8	ARID2	3	0.2190	0.5875
LMNA	ARID2	3	0.3152	0.4884
ACTB	ARID2	3	0.1859	0.6138
MAPRE3	ARID2	3	0.0825	0.7050
KRT8	UTP25	3	0.0649	0.7218
LMNA	UTP25	3	0.2236	0.5832
KRT8	RPGRIP1L	3	0.1556	0.6402
ACTB	RPGRIP1L	3	0.1898	0.6110
CTNNA1	RPGRIP1L	3	0.0000	0.8712
MAPRE3	RPGRIP1L	3	0.0094	0.8181
KRT8	TNS3	3	0.3571	0.3482
LMNA	TNS3	3	0.1724	0.6259
ACTB	TNS3	3	0.3397	0.3931
CTNNA1	TNS3	3	0.1807	0.6182
MAPRE3	TNS3	3	0.2318	0.5767
KRT8	HAUS3	3	0.3317	0.4664
ACTB	HAUS3	3	0.0994	0.6894
MAPRE3	HAUS3	3	0.0053	0.8350
MAPRE3	SPTY2D1	3	0.1660	0.6309
KRT8	FMN1	3	0.0978	0.6907
ACTB	FMN1	3	0.0798	0.7081
CTNNA1	FMN1	3	0.0116	0.8099
MAPRE3	FMN1	3	0.0006	0.8612
KRT8	ANKS6	3	0.6667	0.0696
MAPRE3	ANKS6	3	0.3333	0.4115
KRT8	ZFYVE26	3	0.5173	0.1812
ACTB	ZFYVE26	3	0.3398	0.3929
MAPRE3	ZFYVE26	3	0.0012	0.8558
LMNA	MSL1	3	0.0072	0.8270
KRT8	CRYBG3	3	0.2982	0.5119
LMNA	CRYBG3	3	0.1055	0.6844
ACTB	CRYBG3	3	0.3088	0.4975
CTNNA1	CRYBG3	3	0.1618	0.6349
MAPRE3	CRYBG3	3	0.3746	0.3142
LMNA	INTS3	3	0.0104	0.8144
ACTB	INTS3	3	0.0002	0.8663
KRT8	ARHGAP17	3	0.2783	0.5324
LMNA	ARHGAP17	3	0.1231	0.6689
ACTB	ARHGAP17	3	0.3049	0.5028
CTNNA1	ARHGAP17	3	0.0956	0.6931
MAPRE3	ARHGAP17	3	0.1998	0.6031
KRT8	CDCA2	3	0.0025	0.8479
LMNA	CDCA2	3	0.0479	0.7399
ACTB	CDCA2	3	0.0065	0.8300
CTNNA1	CDCA2	3	0.0000	0.8712
MAPRE3	CDCA2	3	0.0020	0.8508
LMNA	CWF19L1	3	0.2359	0.5731
ACTB	CWF19L1	3	0.0730	0.7145
MAPRE3	CWF19L1	3	0.0315	0.7614
KRT8	VIRMA	3	0.0068	0.8289
LMNA	VIRMA	3	0.0016	0.8531
ACTB	VIRMA	3	0.0000	0.8712
KRT8	SPECC1L	3	0.0136	0.8031
ACTB	SPECC1L	3	0.4089	0.2559
MAPRE3	SPECC1L	3	0.0050	0.8364
KRT8	HEATR6	3	0.0043	0.8392
LMNA	ANKRD40	3	0.0210	0.7816
ACTB	ANKRD40	3	0.1010	0.6880
MAPRE3	ANKRD40	3	0.0036	0.8424
KRT8	WWC2	3	0.2773	0.5331
ACTB	WWC2	3	0.0215	0.7803
CTNNA1	WWC2	3	0.0003	0.8647
MAPRE3	WWC2	3	0.0080	0.8239
KRT8	BLTP3A	3	0.5084	0.1863
ACTB	BLTP3A	3	0.0098	0.8168
MAPRE3	BLTP3A	3	0.0036	0.8424
KRT8	ATL3	3	0.0456	0.7424
LMNA	ATL3	3	0.0074	0.8260
ACTB	ATL3	3	0.0104	0.8144
MAPRE3	ATL3	3	0.0001	0.8682
KRT8	RPL7L1	3	0.0881	0.6998
LMNA	RPL7L1	3	0.1064	0.6834
ACTB	RPL7L1	3	0.0818	0.7060
CTNNA1	RPL7L1	3	0.0205	0.7827
KRT8	CDC42BPG	3	0.0135	0.8037
ACTB	CDC42BPG	3	0.0768	0.7107
KRT8	SUMO2;SUMO3;SUMO4	3	0.2895	0.5215
LMNA	SUMO2;SUMO3;SUMO4	3	0.2533	0.5572
ACTB	SUMO2;SUMO3;SUMO4	3	0.2440	0.5665
CTNNA1	SUMO2;SUMO3;SUMO4	3	0.0692	0.7176
MAPRE3	SUMO2;SUMO3;SUMO4	3	0.1594	0.6370
KRT8	TTLL5	3	0.2982	0.5119
ACTB	TTLL5	3	0.0042	0.8397
MAPRE3	TTLL5	3	0.0134	0.8040
KRT8	CIAPIN1	3	0.3044	0.5036
LMNA	CIAPIN1	3	0.1810	0.6178
ACTB	CIAPIN1	3	0.2710	0.5397
CTNNA1	CIAPIN1	3	0.0359	0.7549
MAPRE3	CIAPIN1	3	0.0895	0.6987
CTNNA1	SMYD5	3	0.0630	0.7238
KRT8	OTUD7B	3	0.0089	0.8203
LMNA	OTUD7B	3	0.0001	0.8682
ACTB	OTUD7B	3	0.0053	0.8350
KRT8	RALGAPA1	3	0.0094	0.8181
ACTB	RALGAPA1	3	0.0195	0.7855
MAPRE3	RALGAPA1	3	0.0004	0.8632
KRT8	THOC7	3	1.0000	0.0000
KRT8	ELP2	3	0.0015	0.8537
ACTB	ELP2	3	0.0049	0.8367
MAPRE3	ELP2	3	0.0004	0.8632
KRT8	LAMTOR1	3	0.1593	0.6371
LMNA	LAMTOR1	3	0.0369	0.7533
ACTB	LAMTOR1	3	0.2182	0.5880
CTNNA1	LAMTOR1	3	0.0471	0.7408
MAPRE3	LAMTOR1	3	0.0633	0.7232
KRT8	TWF2	3	0.3020	0.5066
LMNA	TWF2	3	0.2236	0.5832
ACTB	TWF2	3	0.3449	0.3760
CTNNA1	TWF2	3	0.0851	0.7022
MAPRE3	TWF2	3	0.2255	0.5820
KRT8	PHETA2	3	0.0411	0.7478
ACTB	PHETA2	3	0.0172	0.7916
CTNNA1	PHETA2	3	0.0000	0.8712
MAPRE3	PHETA2	3	0.0026	0.8473
KRT8	RTL6	3	0.3333	0.4115
KRT8	KIAA0930	3	0.0903	0.6980
LMNA	KIAA0930	3	0.0220	0.7790
ACTB	KIAA0930	3	0.0015	0.8537
MAPRE3	KIAA0930	3	0.0061	0.8316
KRT8	JADE1	3	0.0009	0.8582
LMNA	JADE1	3	0.0096	0.8174
LMNA	SNRNP48	3	0.0200	0.7840
LMNA	PPP4R3A	3	0.0197	0.7849
ACTB	PPP4R3A	3	0.0004	0.8632
KRT8	IQCE	3	0.1962	0.6056
MAPRE3	IQCE	3	0.2327	0.5759
LMNA	SPOPL	3	0.2078	0.5971
LMNA	ZNF770	3	0.0112	0.8115
KRT8	PLEKHA7	3	0.3333	0.4115
MAPRE3	PLEKHA7	3	0.6667	0.0696
LMNA	SDE2	3	0.3052	0.5024
ACTB	SDE2	3	0.0006	0.8612
KRT8	TTBK2	3	0.3333	0.4115
MAPRE3	TTBK2	3	1.0000	0.0000
KRT8	KRT80	3	0.4072	0.2600
LMNA	KRT80	3	0.1023	0.6870
ACTB	KRT80	3	0.1478	0.6469
CTNNA1	KRT80	3	0.0299	0.7642
MAPRE3	KRT80	3	0.0919	0.6964
KRT8	NIPBL	3	0.2077	0.5974
LMNA	NIPBL	3	0.2732	0.5372
ACTB	NIPBL	3	0.1636	0.6329
CTNNA1	NIPBL	3	0.0089	0.8203
MAPRE3	NIPBL	3	0.0859	0.7014
KRT8	PDE12	3	0.0279	0.7675
LMNA	PDE12	3	0.0605	0.7261
ACTB	PDE12	3	0.0229	0.7773
CTNNA1	PDE12	3	0.0230	0.7771
MAPRE3	PDE12	3	0.0173	0.7914
KRT8	LIN54	3	0.0011	0.8566
LMNA	LIN54	3	0.0158	0.7958
ACTB	LIN54	3	0.0003	0.8647
MAPRE3	LIN54	3	0.0005	0.8621
KRT8	PRR5L	3	0.0507	0.7366
ACTB	PRR5L	3	0.0159	0.7955
MAPRE3	PRR5L	3	0.3376	0.3996
LMNA	TET2	3	0.0034	0.8433
LMNA	ZNF280D	3	0.0104	0.8144
ACTB	ZNF280D	3	0.0002	0.8663
MAPRE3	ZNF280D	3	0.0001	0.8682
LMNA	ALKBH2	3	0.6667	0.0696
MAPRE3	ALKBH2	3	0.3333	0.4115
LMNA	ZSCAN25	3	0.0080	0.8239
KRT8	HMBOX1	3	0.0261	0.7709
LMNA	HMBOX1	3	0.4212	0.2410
ACTB	HMBOX1	3	0.0028	0.8464
MAPRE3	HMBOX1	3	0.0004	0.8632
LMNA	MRNIP	3	0.6667	0.0696
KRT8	RHBDD2	3	0.2528	0.5578
LMNA	RHBDD2	3	0.3614	0.3422
ACTB	RHBDD2	3	0.1685	0.6291
CTNNA1	RHBDD2	3	0.0632	0.7234
MAPRE3	RHBDD2	3	0.0532	0.7338
KRT8	SLC25A24	3	0.0107	0.8132
ACTB	SLC25A24	3	0.3343	0.4079
MAPRE3	SLC25A24	3	0.0080	0.8239
LMNA	RETSAT	3	0.1926	0.6087
ACTB	RETSAT	3	0.0004	0.8632
LMNA	ZNF746;ZNF767P;ZNF783	3	0.6667	0.0696
KRT8	RINT1	3	0.1094	0.6812
LMNA	RINT1	3	0.0009	0.8582
ACTB	RINT1	3	0.0345	0.7570
CTNNA1	RINT1	3	0.0007	0.8600
MAPRE3	RINT1	3	0.0030	0.8454
LMNA	TMEM214	3	0.8557	0.0123
KRT8	HIBCH	3	0.0060	0.8320
LMNA	HIBCH	3	0.0003	0.8647
LMNA	PRPF40B	3	0.0031	0.8449
ACTB	ARMC6	3	0.0905	0.6977
KRT8	SLC30A6	3	0.0041	0.8402
LMNA	SLC30A6	3	0.0007	0.8600
ACTB	SLC30A6	3	0.0033	0.8438
KRT8	PPP1R18	3	0.1993	0.6034
LMNA	PPP1R18	3	0.0918	0.6965
ACTB	PPP1R18	3	0.4063	0.2614
CTNNA1	PPP1R18	3	0.0772	0.7103
MAPRE3	PPP1R18	3	0.1002	0.6888
KRT8	MZT2A;MZT2B	3	0.0137	0.8027
ACTB	MZT2A;MZT2B	3	0.0132	0.8047
MAPRE3	MZT2A;MZT2B	3	0.0014	0.8544
KRT8	CAVIN1	3	0.0081	0.8234
ACTB	CAVIN1	3	0.0018	0.8519
CTNNA1	CAVIN1	3	0.0000	0.8712
MAPRE3	CAVIN1	3	0.0002	0.8663
LMNA	ZCCHC8	3	0.0015	0.8537
KRT8	MIS18BP1	3	0.0243	0.7743
LMNA	MIS18BP1	3	0.0466	0.7414
ACTB	MIS18BP1	3	0.0037	0.8419
MAPRE3	MIS18BP1	3	0.1805	0.6183
KRT8	MAST2	3	0.0289	0.7660
LMNA	MAST2	3	0.0028	0.8464
ACTB	MAST2	3	0.3046	0.5034
CTNNA1	MAST2	3	0.0003	0.8647
MAPRE3	MAST2	3	0.0113	0.8111
KRT8	DHX57	3	0.0037	0.8419
LMNA	DHX57	3	0.0000	0.8712
ACTB	DHX57	3	0.0034	0.8433
CTNNA1	DHX57	3	0.0000	0.8712
MAPRE3	DHX57	3	0.0011	0.8566
LMNA	LPCAT3	3	0.3333	0.4115
KRT8	CDC73	3	0.1730	0.6254
LMNA	CDC73	3	0.3002	0.5088
ACTB	CDC73	3	0.1328	0.6607
CTNNA1	CDC73	3	0.0367	0.7535
MAPRE3	CDC73	3	0.2297	0.5783
KRT8	PMF1	3	0.0411	0.7478
LMNA	PMF1	3	0.0082	0.8230
ACTB	PMF1	3	0.0035	0.8429
CTNNA1	PMF1	3	0.0003	0.8647
MAPRE3	PMF1	3	0.0000	0.8712
KRT8	FAM117B	3	0.0060	0.8320
LMNA	FAM117B	3	0.0024	0.8483
ACTB	FAM117B	3	0.0748	0.7124
CTNNA1	FAM117B	3	0.0007	0.8600
MAPRE3	FAM117B	3	0.0234	0.7764
