"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Protein"	"Bait"
14.9648704025431	6.48115378500661	39.0574474937999	5.74616454093465e-14	2.42651027031752e-12	9.53617538521423	"STX6"	"EGFR"
16.9808679304997	3.39617358609995	38.8286855447507	6.16057150655843e-14	2.58118320231819e-12	9.53039692176723	"PPP1R13B"	"EGFR"
14.8787021983473	6.15402732271653	38.623744607285	6.55940170220154e-14	2.72698227355867e-12	9.52513814666096	"CD99L2"	"EGFR"
15.4611256228588	6.31708071495089	38.5563162082979	6.6966680755637e-14	2.76263314532678e-12	9.52339071737152	"ACBD5"	"EGFR"
14.5787148088397	2.91574296176794	38.5217590013644	6.76822061561377e-14	2.77083718790356e-12	9.52249181902339	"GPRIN3"	"EGFR"
15.8400212042512	6.65355551618511	38.3205477155878	7.20163594417653e-14	2.92593739156203e-12	9.51721257896957	"ACVR2B"	"EGFR"
16.015029257245	6.30480445098729	38.0239306708043	7.89632193230087e-14	3.16647594247501e-12	9.50928654226215	"DHRS7"	"EGFR"
15.0318989027705	5.82089845150319	38.0176633693397	7.91176163139383e-14	3.16647594247501e-12	9.509117194668	"RAB28"	"EGFR"
13.8328484495562	6.6310978256199	37.891726080195	8.22904505143926e-14	3.26491964559884e-12	9.50569758135828	"LZTR1"	"EGFR"
16.4148842864333	3.28297685728665	37.8721885139857	8.27949043075597e-14	3.26491964559884e-12	9.50516420959474	"RTKN2"	"EGFR"
14.8859371831544	2.97718743663088	37.8152079277228	8.42853509694981e-14	3.29943311860889e-12	9.50360423092153	"ARHGAP22"	"EGFR"
15.3650010302877	3.07300020605754	37.4869636080526	9.3457337405683e-14	3.63196884425129e-12	9.49448788527498	"DEPDC1"	"EGFR"
17.4396977954673	6.27269937533888	37.0368778131212	1.07834945301354e-13	4.16056699029611e-12	9.48161783495271	"TBC1D10A"	"EGFR"
14.0642264516126	6.02262611532171	36.9060418051949	1.12451257738482e-13	4.30768639465342e-12	9.47779396673564	"ITGA4"	"EGFR"
14.6842464826938	5.783210970778	36.8599421347388	1.14128432738724e-13	4.34092755161542e-12	9.47643758313312	"PCNX3"	"EGFR"
16.7097164533545	6.60189358889857	36.8255060946319	1.15398940980005e-13	4.35834169349132e-12	9.47542127630407	"GPAT3"	"EGFR"
16.762877997605	6.7272243332349	36.7608691715254	1.17825259290619e-13	4.41885919982929e-12	9.47350646068516	"UNC5C"	"EGFR"
14.5711426849204	2.91422853698409	36.2977895014152	1.36911572781219e-13	5.09900531128943e-12	9.45950838748238	"ASAP1"	"EGFR"
15.423769243438	6.19204328701372	36.270310230669	1.38144920016446e-13	5.10945659343585e-12	9.45866201966406	"RAB23"	"EGFR"
14.9096877093697	2.98193754187394	36.1997940012097	1.41365290874704e-13	5.192753801103e-12	9.45648189364868	"TAOK1"	"EGFR"
15.7579060430288	6.77201329053809	36.1170598255344	1.45247657424532e-13	5.2990692977399e-12	9.45390887386314	"SDK1"	"EGFR"
13.4895451403032	5.68125985633334	35.8072812301295	1.60842954790656e-13	5.82838355771816e-12	9.4441271732695	"RAB8A"	"EGFR"
14.8083226923462	6.99927707708658	35.4696757827953	1.79930444122943e-13	6.47628840155264e-12	9.43319476737103	"GPRC5C"	"EGFR"
16.1061214113769	6.23235674619014	35.1846605906657	1.97959588606491e-13	7.07771515797739e-12	9.42373734830067	"USP33"	"EGFR"
15.67976426706	6.8580395503599	35.1110274605839	2.02929118712704e-13	7.20734346792205e-12	9.42125929430767	"PLEKHH3"	"EGFR"
15.1535868559871	6.47617665392681	35.0805843717496	2.05023069901219e-13	7.23380739394894e-12	9.42023053565334	"SYTL4"	"EGFR"
15.9525690698346	7.02918406562455	35.0583093392019	2.06570023331995e-13	7.24075186359142e-12	9.41947622612759	"OSBPL10"	"EGFR"
14.5833792076516	5.82147896935412	34.8893660779932	2.18722605043511e-13	7.61694370680745e-12	9.41371162423641	"SLC30A1"	"EGFR"
16.5160195371132	6.29027224504591	34.7691573801492	2.27840244378287e-13	7.88327245548874e-12	9.40956249993204	"ELMO2"	"EGFR"
12.9791398505513	5.45339236371347	34.595770826579	2.41724085942994e-13	8.31004021097612e-12	9.40350731494077	"ATF6B"	"EGFR"
14.7577280906883	2.95154561813767	34.527817518209	2.47413042620434e-13	8.45144043040373e-12	9.40111115488642	"RALBP1"	"EGFR"
14.9260115569583	6.63087441633216	34.4226831328736	2.56502445359527e-13	8.69715564560308e-12	9.39737806209682	"ZMPSTE24"	"EGFR"
16.1276232693918	6.14295428515747	34.4074442175581	2.57849663928937e-13	8.69715564560308e-12	9.39683433756383	"ADCY9"	"EGFR"
