Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
TIMM44	1	0	1	0	0	0	0	0	1	0	0	0	7	8	8	6	11	10	0	0	0	0	1	0
PRC1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	10	7	0	0	0
ZNF207	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
BUB1	11	5	10	0	0	1	16	11	12	0	0	0	13	13	21	6	5	8	8	10	8	0	0	0
BUB3	10	15	11	11	12	8	8	11	11	10	16	9	11	11	9	12	9	11	10	8	9	18	12	12
ACTN4	131	138	146	12	12	9	45	44	40	6	4	9	41	40	39	9	18	10	13	8	9	10	8	9
HTATSF1	1	1	0	0	0	0	12	13	8	0	0	0	0	2	0	16	20	18	0	0	0	0	0	0
CYTH3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	0	0	0	0
ENSA	1	1	2	0	1	0	1	1	2	0	0	0	1	1	3	1	1	2	1	1	1	0	0	0
SLC25A20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	5	6	0	0	0	0	0	0
NARS1	4	1	1	0	0	0	2	1	3	0	0	0	2	3	2	0	1	0	0	3	2	0	0	0
MYO1B	20	22	24	2	3	6	18	13	14	0	0	1	14	10	13	2	2	0	3	3	1	0	0	0
NUDT21	0	0	1	0	0	0	3	2	2	0	0	0	1	0	1	2	2	3	0	0	0	0	0	0
LANCL1	2	4	3	6	4	5	0	2	3	5	7	3	1	3	2	3	5	2	1	5	2	6	4	4
STRN	11	13	10	0	0	1	18	14	18	0	0	0	11	12	13	0	0	0	0	0	0	0	0	0
AKAP8	3	1	3	0	0	0	16	21	10	0	0	0	5	4	2	14	17	13	3	0	1	0	0	0
GTPBP6	0	0	0	0	0	0	0	0	0	0	0	1	6	7	6	0	0	0	0	0	0	0	0	0
NRDC	0	2	3	1	3	1	1	3	3	4	8	7	1	0	1	1	0	0	1	0	3	2	4	6
AHCYL1	11	8	11	2	1	2	6	6	8	0	0	0	5	8	12	4	3	3	3	3	3	0	0	0
KIF1C	5	6	6	0	0	0	7	5	4	0	0	0	10	9	15	0	0	0	11	11	6	0	0	0
ORC5	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	4	7	2	0	0	0	0	0	0
ORC4	0	1	0	0	0	0	1	3	3	0	0	0	2	1	1	5	7	3	0	0	0	0	0	0
PEX1	0	0	2	0	0	0	2	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
RAD21	0	0	1	0	0	0	2	0	1	0	0	0	1	2	1	1	0	2	1	0	0	0	0	0
DHX16	0	0	0	0	0	0	8	11	12	0	0	0	0	0	0	13	19	10	0	0	0	0	0	0
PPP1R12B	1	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED14	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCDH7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMARCA5	14	12	13	4	3	4	33	49	39	0	0	0	12	15	15	45	47	39	10	7	12	2	5	3
SPAG9	53	47	54	3	3	8	55	49	54	0	0	4	46	45	48	0	0	0	28	23	22	0	0	0
ZNF292	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
URB1	0	0	0	0	0	0	6	13	12	0	0	0	1	2	6	5	6	3	1	1	1	0	0	0
SIPA1L3	13	11	10	9	9	9	5	4	2	0	0	0	15	7	14	0	0	0	3	3	3	0	0	0
ZFC3H1	0	0	1	1	1	0	13	16	7	0	0	0	0	3	0	5	7	6	3	2	6	0	0	0
TRAK2	0	0	0	0	0	0	0	1	2	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0
KATNIP	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
AQR	2	0	1	0	0	0	4	9	13	0	0	0	2	3	3	10	13	3	0	0	1	0	1	0
CEP104	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	5	4	0	0	0
ZEB2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	2	3	1	0	0	0	0	0	0
MCM3AP	0	1	1	0	0	0	17	17	21	0	0	1	6	9	7	51	54	43	0	0	0	0	0	1
KIF1B	7	2	4	0	0	0	3	5	6	0	0	0	6	6	6	0	0	0	5	6	4	0	0	0
KDM1A	0	0	0	1	0	0	0	0	2	0	0	0	22	18	26	2	1	0	0	0	0	0	0	0
TBC1D4	0	0	1	0	1	0	1	1	2	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
FADS1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
PPL	89	81	78	17	18	22	100	83	95	0	0	1	128	133	144	0	1	0	48	35	35	1	0	2
GSDME	11	8	12	0	0	0	18	12	10	0	0	0	15	7	10	6	0	3	1	2	2	0	0	0
EVI5	1	0	0	0	0	0	0	0	0	0	0	0	3	4	5	0	0	0	0	0	0	0	0	0
ACSL4	2	1	3	2	2	1	2	2	1	1	7	6	1	3	1	3	1	3	1	2	3	4	6	3
SNX3	2	3	3	1	3	4	2	2	2	0	0	0	2	2	2	2	2	3	2	2	3	0	0	3
OGA	5	9	9	0	0	0	10	10	15	0	0	0	11	13	22	1	1	0	1	1	1	0	0	0
SYNCRIP	5	7	11	8	5	5	17	15	20	4	12	6	5	7	9	11	9	9	7	9	7	6	5	6
CDC40	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0
RANBP6	0	1	0	0	0	0	0	1	1	0	0	0	1	1	2	5	4	5	0	0	0	0	0	0
NEMF	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMDS	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
CCNT1	2	2	0	0	0	0	14	13	17	1	0	2	1	2	4	19	25	20	5	6	9	2	1	1
BUB1B	55	45	49	28	25	22	64	51	56	0	0	1	53	62	63	5	17	6	40	33	37	5	3	7
EIF4E2	1	1	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	1	4	1	0	0	0
DIAPH1	51	63	62	4	3	9	41	34	48	1	0	2	44	39	40	9	10	9	25	23	18	0	0	0
SELENOF	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOC3	2	0	0	0	0	0	0	0	1	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0
PLIN3	24	16	26	10	8	10	25	23	22	0	0	0	18	17	20	5	11	6	12	15	11	0	0	0
PRMT3	5	2	5	6	4	5	0	0	6	5	10	6	3	4	9	4	5	3	4	0	3	5	6	7
KPNA6	4	2	2	0	2	0	2	6	7	1	1	1	3	6	6	16	14	10	1	1	0	1	0	1
UGDH	3	1	3	1	1	0	3	5	4	2	1	1	1	3	4	3	5	3	2	1	2	0	0	0
CTNND1	13	12	11	97	91	92	24	16	22	0	0	2	20	20	16	2	0	0	5	4	3	0	1	0
ICMT	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
SNX2	2	3	4	0	0	0	1	1	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0
USO1	12	14	8	1	0	1	18	18	18	0	0	0	7	10	11	2	2	1	1	0	4	0	0	0
TOM1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
H2BC12	14	10	16	15	16	10	9	10	11	15	16	26	8	9	8	18	14	15	10	9	12	12	18	14
CCDC22	6	13	5	0	0	0	6	2	5	0	0	0	15	8	11	0	0	0	0	1	0	0	0	0
PQBP1	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0
PRAF2	1	0	0	2	0	0	1	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1
DKC1	0	1	0	0	0	0	7	4	8	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
EIF5B	5	7	10	1	0	0	7	11	12	0	0	0	4	6	9	0	0	0	5	3	2	1	1	1
EDF1	4	2	2	0	0	0	2	3	1	0	0	0	1	2	1	2	3	1	3	5	3	0	0	0
KIN	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
DIAPH2	24	17	30	0	1	0	11	9	16	1	0	0	15	10	16	1	0	0	8	6	7	0	0	0
BRD4	0	1	3	0	0	0	17	13	11	0	0	0	0	0	0	9	15	8	0	0	0	0	0	0
OPHN1	3	3	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBN	0	1	0	0	0	0	10	11	7	0	0	0	0	0	0	10	14	14	0	0	0	0	0	0
RNGTT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ABCB7	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	3	5	4	0	0	0	0	0	0
SRGAP2	16	8	15	0	0	0	8	3	4	0	0	0	6	5	11	0	0	0	0	0	0	0	0	0
WDR1	10	1	3	0	0	0	5	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0
N4BP1	10	4	9	0	0	0	10	11	6	0	0	0	5	3	9	4	7	3	0	0	0	0	0	0
ROCK2	45	45	50	4	4	5	36	45	43	0	0	0	34	39	47	0	0	0	20	14	23	0	0	0
CLASP2	22	23	21	4	2	6	27	28	26	0	0	0	27	32	40	0	1	1	83	86	80	0	0	0
ZNF623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
COBL	31	33	28	1	0	0	3	9	2	0	0	0	5	4	5	0	0	0	7	5	9	0	0	0
CPNE3	4	2	2	3	3	1	3	3	2	2	4	2	1	3	2	3	4	3	3	3	3	4	2	2
ZBED4	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	9	10	8	0	0	0	0	0	0
HIP1R	4	1	5	0	0	0	1	0	1	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0
RNF40	0	0	0	0	0	0	10	10	9	0	0	0	2	4	0	11	17	13	0	0	0	0	0	0
PHF2	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ZC3H11A	3	1	3	0	0	0	21	11	20	0	0	0	0	0	0	9	13	14	5	6	1	0	0	0
CLUH	0	1	0	0	0	0	1	1	0	0	0	0	4	6	11	0	0	0	0	2	1	0	0	0
NPHP4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
DNAJC13	79	84	78	13	18	27	82	78	85	0	0	0	69	68	64	10	22	3	49	51	53	1	0	0
PHACTR2	11	8	10	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PPP6R2	0	1	2	0	0	0	3	4	5	0	0	0	4	2	5	0	0	0	0	0	0	0	0	0
CNOT3	0	1	1	0	0	0	6	3	6	0	0	0	2	1	4	0	0	0	3	2	0	0	0	0
ANKRD17	19	19	20	6	5	4	32	33	41	0	0	0	36	30	40	7	11	7	11	23	15	0	0	0
LRP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	5	0	0	0	0	0	0
GGCT	2	3	6	8	13	10	1	5	4	19	22	17	5	5	6	6	5	4	9	2	7	15	31	15
NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0
NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
HMMR	29	25	25	7	5	8	34	28	23	0	0	0	29	23	25	3	4	1	51	50	44	0	0	0
PPFIA2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PDCD6	0	1	0	3	2	0	1	2	3	0	0	0	2	1	1	1	2	2	1	2	3	0	0	0
ATP6V1G1	1	2	2	5	4	3	1	2	2	3	2	7	3	0	1	3	2	2	5	1	4	3	2	4
VPS4B	3	3	2	0	0	0	1	2	3	0	0	0	7	1	3	3	1	3	3	2	2	0	0	0
MPDU1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0
ZNF217	0	0	0	0	0	0	14	5	9	0	0	0	0	0	0	10	16	5	0	1	0	0	0	0
MACROH2A1	1	1	0	0	0	0	1	1	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0
FLNB	276	298	339	119	105	95	193	207	214	106	117	96	207	209	245	64	71	72	109	111	116	102	109	104
NCOR1	2	1	8	0	0	0	57	40	42	0	0	0	9	15	15	70	56	53	9	7	7	0	0	0
PEX14	2	6	4	0	0	0	8	7	10	0	0	0	3	3	4	0	0	0	2	0	0	0	0	0
ULK1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TULP3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CS	1	1	2	3	5	1	4	3	1	8	9	5	4	3	1	4	3	2	3	3	1	12	6	8
SPAG7	0	1	1	0	0	0	8	4	6	0	0	0	0	0	0	7	14	7	1	1	2	0	1	1
SEC22B	10	12	11	6	14	6	13	17	16	6	6	8	15	8	7	48	52	56	10	9	11	9	9	9
PRPF40A	4	6	3	0	0	0	29	23	27	1	0	1	1	0	3	13	16	12	2	0	2	1	5	1
TACC1	13	13	20	2	3	4	20	20	22	0	0	0	21	22	16	4	5	5	36	48	41	1	0	0
CDC45	0	0	0	0	0	0	0	0	0	0	0	0	2	8	4	0	0	0	0	0	0	0	0	0
GIGYF1	0	0	1	0	0	0	0	0	0	0	0	0	4	6	7	0	0	0	1	4	0	0	0	0
LRCH4	0	0	1	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
VPS26A	0	0	1	0	0	0	0	0	1	0	2	2	0	2	2	1	2	2	0	0	0	0	3	1
PMPCB	3	4	5	19	10	11	1	4	10	23	19	21	8	4	3	4	8	7	2	3	8	22	20	13
MED24	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	5	4	0	0	0	0	0	0
KATNA1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0
E2F6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
PSIP1	3	4	3	0	0	0	5	7	9	1	0	1	2	1	1	11	14	14	2	3	1	0	0	0
ERLIN1	0	0	0	0	0	0	1	1	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	0
SUPT3H	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRSF10	2	1	4	7	4	5	0	4	4	5	6	6	3	4	2	6	4	3	4	4	2	5	6	3
HSBP1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ECI2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TADA3	2	4	4	0	0	0	3	5	6	0	0	0	3	3	3	6	6	7	3	3	3	0	0	0
TAF5L	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
SF3B1	54	53	56	3	7	6	202	183	189	6	2	10	39	47	49	151	163	144	22	25	18	19	12	21
CSDE1	17	24	24	3	2	1	29	24	34	0	0	0	22	26	30	0	1	0	15	11	4	0	0	1
SCGB2A1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRCP	2	1	2	0	0	0	2	2	6	0	0	0	2	4	5	4	6	4	1	3	1	0	0	0
RPS6KA5	0	0	0	0	0	0	10	8	8	0	0	0	0	0	0	14	14	16	0	1	0	0	0	0
MYCBP2	50	38	58	7	9	3	65	57	61	0	0	1	46	51	44	0	2	1	27	27	31	0	0	1
NPM3	1	0	1	1	3	0	0	1	1	2	1	0	0	0	0	0	1	2	0	0	0	2	1	0
LYPLA1	0	0	1	1	1	1	0	0	0	2	2	2	0	1	0	1	0	0	0	0	0	2	2	1
ERAL1	0	0	0	0	1	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0
SNRNP200	47	41	50	6	8	8	112	107	127	6	5	3	40	52	48	105	111	101	38	29	33	12	13	14
TIPRL	2	2	3	0	0	0	1	2	7	0	0	0	2	3	8	1	4	1	0	0	2	0	0	0
OFD1	2	1	1	1	0	0	4	4	3	0	0	0	31	26	22	0	0	0	3	4	2	0	0	0
TOM1L1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTP20	1	0	1	0	0	0	4	6	9	0	0	0	1	1	4	1	1	3	0	0	0	0	0	0
NUP155	17	15	16	5	4	3	22	18	19	0	3	2	23	26	32	57	76	56	10	9	9	2	4	5
WDHD1	1	2	1	0	0	0	37	33	40	0	0	0	0	1	1	44	49	37	1	0	1	0	0	0
SLC25A12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
RNASEH2A	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
CDC123	5	4	4	0	1	0	5	4	6	0	0	0	5	3	5	1	2	3	3	0	1	0	0	0
CAPN15	8	7	9	0	1	0	10	10	11	0	0	0	10	9	11	15	9	9	1	0	0	0	0	0
BCAR3	4	4	4	0	0	1	6	4	11	0	0	0	12	12	16	0	0	0	0	2	2	0	0	0
POP7	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
EIF3G	5	5	7	2	4	2	9	8	7	0	0	1	5	6	8	1	1	0	5	5	5	0	0	2
EIF3J	3	6	3	2	4	2	8	4	5	0	0	0	6	5	5	3	4	2	3	4	5	0	0	0
IDH1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
STAM2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
ARL6IP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	9	4	0	0	0	0	0	0
PIAS1	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	14	13	13	0	0	0	0	0	1
PIAS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0
BCAS2	0	2	0	0	0	0	4	3	4	0	0	0	2	2	3	6	5	4	0	0	0	0	0	0
DNAJC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SMNDC1	1	2	4	4	6	0	3	4	5	4	4	4	0	0	0	9	9	6	2	3	3	3	2	5
ATP5PD	1	3	4	3	3	0	1	3	3	3	2	2	1	2	2	0	1	2	0	1	0	1	2	2
FLOT1	4	2	2	5	3	4	11	9	14	0	0	0	2	4	5	1	0	0	0	0	0	0	0	0
TRIO	64	66	77	23	28	26	83	90	103	1	0	0	100	95	107	7	15	7	178	201	191	0	0	0
MPDZ	8	15	19	0	0	1	16	11	16	0	0	1	12	11	21	0	0	0	0	2	2	0	0	0
GLRX3	2	3	1	4	1	0	2	3	4	7	7	6	3	3	3	4	10	3	1	0	2	2	2	5
KRT36	0	0	0	0	0	0	0	0	0	0	0	10	2	1	0	0	0	0	0	0	0	0	0	0
KRT37	0	0	1	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0
RSL1D1	4	5	5	5	3	3	8	8	12	3	8	4	5	6	9	8	9	5	4	6	2	4	1	2
CLPX	0	0	0	0	0	0	0	0	0	0	0	0	6	3	5	0	0	0	0	0	0	0	0	0
CDKL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SNCG	11	12	15	2	6	7	12	10	12	0	0	0	6	8	13	8	8	8	5	10	10	0	0	0
CIAO1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRP72	3	4	7	2	5	3	3	5	10	0	0	0	4	4	3	5	3	0	1	2	6	1	0	0
RECQL5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
URI1	0	0	1	0	1	0	0	0	0	1	1	2	1	0	0	1	2	1	0	0	1	3	0	1
MTA2	0	0	1	2	1	0	10	10	8	1	3	1	1	2	0	11	18	12	0	2	1	2	2	3
USP1	0	0	0	0	0	0	7	7	8	0	0	0	0	0	0	5	12	11	0	0	0	0	0	0
STK10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKD3	0	0	1	0	0	1	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GFPT2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LTN1	0	0	0	0	0	0	2	1	0	0	0	0	5	4	3	0	0	0	0	0	0	0	0	0
TOMM70	0	1	1	0	0	0	1	1	3	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
DDHD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TOX4	0	1	2	0	1	1	5	7	2	0	0	0	0	0	0	5	3	6	3	2	2	0	1	0
MICAL2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KIAA0754	2	3	2	0	0	0	2	0	2	0	0	0	1	1	4	0	0	0	7	7	9	0	0	0
SEC24D	0	0	0	0	1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0
SUPT7L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FCHSD2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORBS2	7	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHF14	1	0	0	0	0	0	9	7	10	0	0	0	1	2	3	10	5	4	0	0	0	0	0	0
SASH1	7	4	5	0	0	0	3	5	5	0	0	0	2	1	5	0	0	0	1	1	0	0	0	0
FARP2	0	0	0	0	0	0	0	0	1	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0
UBXN7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	5	1	0	0	0	0	0	0
TOX	0	0	0	0	0	0	1	2	1	0	0	0	0	1	2	1	2	2	0	0	0	0	0	0
SUN1	0	0	2	0	0	0	4	2	6	0	0	0	1	0	3	69	81	79	0	0	0	0	0	0
PLPBP	0	0	0	1	3	0	0	0	1	4	4	6	0	1	3	1	0	0	0	0	0	2	2	3
ERLIN2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
PRPF6	2	5	1	0	0	0	9	6	10	0	0	0	8	6	5	14	23	20	3	3	1	0	0	0
PCF11	0	1	0	0	0	0	4	4	4	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0
FRYL	26	22	40	1	2	0	49	49	51	0	0	0	26	21	41	1	0	1	11	6	11	1	0	1
NFAT5	2	1	1	0	0	0	6	10	13	0	0	0	2	6	1	3	8	0	0	2	0	0	0	0
GLS	11	10	11	17	16	10	10	10	11	16	20	15	15	19	17	11	14	11	9	7	6	22	16	17
HAUS5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ABLIM3	17	22	18	6	11	10	7	4	8	0	0	0	10	11	13	0	0	0	5	2	2	0	0	0
SOGA1	4	4	3	0	0	0	6	4	11	0	0	0	28	21	30	0	3	0	22	26	25	0	0	0
USP19	1	0	2	0	0	0	0	0	1	0	0	0	1	0	2	2	2	2	0	0	0	0	1	0
WDR47	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
TRIM37	1	0	0	0	1	0	0	0	1	0	0	0	4	3	2	0	0	0	0	0	0	0	0	0
SEC31A	3	5	7	1	1	0	6	7	6	0	0	0	3	3	3	1	0	0	0	2	1	0	0	0
CEP152	32	30	30	16	21	20	43	31	34	0	0	0	41	37	41	4	7	4	28	39	31	2	3	2
SLITRK5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
HEXIM1	2	2	2	6	2	3	5	4	4	10	8	7	1	0	0	6	4	5	1	0	0	4	9	7
RPP14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YIF1A	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	6	5	4	0	0	0	0	0	0
UBR5	1	4	0	1	1	1	43	31	41	0	0	0	1	2	2	79	77	64	2	2	1	0	0	0
AGFG2	0	0	0	0	0	0	1	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MFN2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	5	0	2	1	0	0	0	0	0	0
DUSP14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
SNUPN	0	1	1	0	0	0	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
ELP1	15	21	25	2	1	3	18	23	28	1	0	2	29	36	41	4	4	3	17	18	17	0	0	0
RTN3	14	11	8	1	1	0	29	18	20	1	1	0	15	16	19	0	1	0	2	0	0	0	0	0
EPN2	3	4	2	0	0	0	7	3	4	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0
STBD1	0	2	0	0	0	0	3	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZRANB2	0	0	0	0	0	0	6	6	4	0	0	0	0	0	0	4	11	7	0	0	0	0	0	0
SNX4	5	3	5	0	0	0	4	5	4	0	0	0	5	6	6	0	1	0	0	0	0	0	0	0
ZWINT	6	1	3	0	0	0	4	4	5	0	0	0	6	7	12	2	2	4	3	2	2	0	0	0
LUC7L3	1	4	4	2	1	0	3	6	4	3	7	0	2	1	3	4	3	4	0	0	1	3	4	3
KIF20A	6	5	7	0	0	0	15	15	17	0	0	0	37	41	35	31	27	19	12	7	6	0	0	0
KIF4A	12	10	14	0	0	1	66	65	69	0	0	0	4	7	6	78	82	71	12	16	13	1	2	2
SBF1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
GOSR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PDE8B	0	0	1	0	0	0	1	2	3	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0
VAPB	3	5	4	3	1	2	8	9	9	2	3	3	3	4	7	13	10	17	5	2	4	4	3	1
NDUFA10	0	0	0	1	2	0	0	0	1	2	3	2	2	4	2	3	3	0	0	0	0	2	3	3
PGLS	0	0	1	4	6	5	0	2	3	9	11	3	0	0	0	2	2	1	0	0	0	6	6	7
PAPSS2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
SMC2	5	4	5	0	1	1	8	18	22	1	3	0	21	30	34	9	14	9	5	7	5	1	1	0
ATG7	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
TACC2	7	12	9	5	4	4	12	10	10	0	0	0	10	10	12	3	4	7	25	20	19	0	0	1
